dept,muni_rel,muni_code,muni_name,year,agro_strict_bob,p10_agropecuario_bob,p12_microriegos_bob,p18_caminos_vecinales_bob,p32_recursos_hidricos_bob,rural_infra_bob,rural_total_bob,total_presupuesto_bob,agro_strict_bob_mm,p10_agropecuario_bob_mm,p12_microriegos_bob_mm,p18_caminos_vecinales_bob_mm,p32_recursos_hidricos_bob_mm,rural_infra_bob_mm,rural_total_bob_mm,total_presupuesto_bob_mm,agro_share_pct,p10_share_pct
Santa Cruz,267,1721,Cuevo,2012,361081,355743,5338,12254,,54381,438986,5278036,0.361081,0.355743,0.005338,0.012254,,0.054381,0.438986,5.278036,6.84120002212944,6.74006391771485
Santa Cruz,267,1721,Cuevo,2013,545000,540000,5000,50000,,179294,734414,5898238,0.545,0.54,0.005,0.05,,0.179294,0.734414,5.898238,9.24004762100139,9.15527654190963
Santa Cruz,267,1721,Cuevo,2014,578000,563000,15000,30000,,352225,945225,7675371,0.578,0.563,0.015,0.03,,0.352225,0.945225,7.675371,7.53058060646189,7.33515031390665
Santa Cruz,267,1721,Cuevo,2015,608000,598000,10000,75000,,130000,753962,9612882,0.608,0.598,0.01,0.075,,0.13,0.753962,9.612882,6.32484618036506,6.2208191050301
Santa Cruz,267,1721,Cuevo,2016,265000,255000,10000,40000,,185000,472488,8511893,0.265,0.255,0.01,0.04,,0.185,0.472488,8.511893,3.11329101528884,2.99580833546662
Santa Cruz,267,1721,Cuevo,2017,465000,450000,15000,30000,,135000,665215,8368737,0.465,0.45,0.015,0.03,,0.135,0.665215,8.368737,5.55639399350225,5.37715547758282
Santa Cruz,267,1721,Cuevo,2018,442000,434000,8000,30000,,577614,1074830,13268926,0.442,0.434,0.008,0.03,,0.577614,1.07483,13.268926,3.33109100163796,3.27079976178931
Santa Cruz,267,1721,Cuevo,2019,442000,438000,4000,55000,,160000,639993,8993987,0.442,0.438,0.004,0.055,,0.16,0.639993,8.993987,4.91439447266268,4.86992031453904
Santa Cruz,267,1721,Cuevo,2020,434000,434000,,50000,,145000,930172,10162263,0.434,0.434,,0.05,,0.145,0.930172,10.162263,4.27070230321731,4.27070230321731
Santa Cruz,267,1721,Cuevo,2021,344000,339000,5000,40000,,140000,806407,14727934,0.344,0.339,0.005,0.04,,0.14,0.806407,14.727934,2.33569759343028,2.30174850050251
Santa Cruz,268,1722,Gutiérrez,2012,628024,628024,,2890421,,3034421,11849194,17036530,0.628024,0.628024,,2.890421,,3.034421,11.849194,17.03653,3.6863375346975,3.6863375346975
Santa Cruz,268,1722,Gutiérrez,2013,251200,251200,,3586349,,3746349,12952444,19487826,0.2512,0.2512,,3.586349,,3.746349,12.952444,19.487826,1.28900986698054,1.28900986698054
Santa Cruz,268,1722,Gutiérrez,2014,101754,101754,,3406554,,3596554,13358449,20832434,0.101754,0.101754,,3.406554,,3.596554,13.358449,20.832434,0.488440284990223,0.488440284990223
Santa Cruz,268,1722,Gutiérrez,2015,1665772,1665772,,4645133,,4794133,20065173,28429644,1.665772,1.665772,,4.645133,,4.794133,20.065173,28.429644,5.85927843486187,5.85927843486187
Santa Cruz,268,1722,Gutiérrez,2016,558232,558232,,4043583,,4203583,15311263,22356202,0.558232,0.558232,,4.043583,,4.203583,15.311263,22.356202,2.49698942602147,2.49698942602147
Santa Cruz,268,1722,Gutiérrez,2017,80000,80000,,3934391,,4164391,14037320,19616221,0.08,0.08,,3.934391,,4.164391,14.03732,19.616221,0.407825747884876,0.407825747884876
Santa Cruz,268,1722,Gutiérrez,2018,996187,996187,,3896019,,4076019,17916585,25732116,0.996187,0.996187,,3.896019,,4.076019,17.916585,25.732116,3.87137614333777,3.87137614333777
Santa Cruz,268,1722,Gutiérrez,2019,340000,340000,,4071507,,4286507,16211160,22676939,0.34,0.34,,4.071507,,4.286507,16.21116,22.676939,1.49932052116911,1.49932052116911
Santa Cruz,268,1722,Gutiérrez,2020,511430,511430,,4061408,,4251408,15971539,24184527,0.51143,0.51143,,4.061408,,4.251408,15.971539,24.184527,2.11469920416471,2.11469920416471
Santa Cruz,268,1722,Gutiérrez,2021,844495,844495,,3407777,,3537777,13205657,17655430,0.844495,0.844495,,3.407777,,3.537777,13.205657,17.65543,4.78320267475785,4.78320267475785
Santa Cruz,269,1723,Camiri,2012,1276201,1276201,,150000,,6502685,8358422,61875394,1.276201,1.276201,,0.15,,6.502685,8.358422,61.875394,2.06253393715764,2.06253393715764
Santa Cruz,269,1723,Camiri,2013,2771000,2771000,,150000,,6860000,10632536,70602161,2.771,2.771,,0.15,,6.86,10.632536,70.602161,3.92480904373451,3.92480904373451
Santa Cruz,269,1723,Camiri,2014,1765000,1765000,,265000,,6807038,9744772,69903958,1.765,1.765,,0.265,,6.807038,9.744772,69.903958,2.52489279648514,2.52489279648514
Santa Cruz,269,1723,Camiri,2015,1617000,1617000,,145000,,12752098,15581870,95015605,1.617,1.617,,0.145,,12.752098,15.58187,95.015605,1.70182571589162,1.70182571589162
Santa Cruz,269,1723,Camiri,2016,1040000,1040000,,2e+05,,7190000,9013649,82343109,1.04,1.04,,0.2,,7.19,9.013649,82.343109,1.26300793427656,1.26300793427656
Santa Cruz,269,1723,Camiri,2017,825000,825000,,2e+05,,8050000,9606721,78887854,0.825,0.825,,0.2,,8.05,9.606721,78.887854,1.04578836686317,1.04578836686317
Santa Cruz,269,1723,Camiri,2018,577500,562500,15000,2e+05,,8499899,9667524,79944041,0.5775,0.5625,0.015,0.2,,8.499899,9.667524,79.944041,0.72238029598729,0.703617171416191
Santa Cruz,269,1723,Camiri,2019,677500,662500,15000,4e+05,,8339899,9562399,92701882,0.6775,0.6625,0.015,0.4,,8.339899,9.562399,92.701882,0.730837373938104,0.714656472670102
Santa Cruz,269,1723,Camiri,2020,732500,732500,,2e+05,,10556456,11863189,90074931,0.7325,0.7325,,0.2,,10.556456,11.863189,90.074931,0.813211835821445,0.813211835821445
Santa Cruz,269,1723,Camiri,2021,3470001,537500,2932501,62500,,5946500,9866501,69135478,3.470001,0.5375,2.932501,0.0625,,5.9465,9.866501,69.135478,5.0191321451484,0.77745900592457
Santa Cruz,270,1724,Boyuibe,2012,484527,109000,375527,60000,,3e+05,821527,8255803,0.484527,0.109,0.375527,0.06,,0.3,0.821527,8.255803,5.86892637820936,1.32028344184085
Santa Cruz,270,1724,Boyuibe,2013,223000,223000,,40000,,320000,553000,8099284,0.223,0.223,,0.04,,0.32,0.553,8.099284,2.75332980051076,2.75332980051076
Santa Cruz,270,1724,Boyuibe,2014,138000,138000,,40000,,1231411,1442411,10476762,0.138,0.138,,0.04,,1.231411,1.442411,10.476762,1.3172008679781,1.3172008679781
Santa Cruz,270,1724,Boyuibe,2015,150000,150000,,20000,,805000,1035000,13782636,0.15,0.15,,0.02,,0.805,1.035,13.782636,1.08832591965717,1.08832591965717
Santa Cruz,270,1724,Boyuibe,2016,150000,150000,,20000,,359700,592200,10851800,0.15,0.15,,0.02,,0.3597,0.5922,10.8518,1.38225916437826,1.38225916437826
Santa Cruz,270,1724,Boyuibe,2017,113000,113000,,10000,,277000,455000,8580806,0.113,0.113,,0.01,,0.277,0.455,8.580806,1.31689260892275,1.31689260892275
Santa Cruz,270,1724,Boyuibe,2018,104500,79500,25000,10000,,1969849,2134349,22737081,0.1045,0.0795,0.025,0.01,,1.969849,2.134349,22.737081,0.459601652472452,0.349649104034067
Santa Cruz,270,1724,Boyuibe,2019,134000,109000,25000,10000,,459768,653768,11342266,0.134,0.109,0.025,0.01,,0.459768,0.653768,11.342266,1.18142177233368,0.961007262569931
Santa Cruz,270,1724,Boyuibe,2020,1171000,1171000,,5000,,370000,1604000,17200331,1.171,1.171,,0.005,,0.37,1.604,17.200331,6.80800852030115,6.80800852030115
Santa Cruz,270,1724,Boyuibe,2021,139000,134000,5000,7000,,338520,517520,7948024,0.139,0.134,0.005,0.007,,0.33852,0.51752,7.948024,1.74886235874476,1.68595364080431
Santa Cruz,271,1725,Vallegrande,2012,1137417,940762,96655,,1e+05,4744452,6201869,35774013,1.137417,0.940762,0.096655,,0.1,4.744452,6.201869,35.774013,3.17945040160856,2.62973572464459
Santa Cruz,271,1725,Vallegrande,2013,1146440,883707,146821,3e+05,115912,6060358,7686798,37136538,1.14644,0.883707,0.146821,0.3,0.115912,6.060358,7.686798,37.136538,3.08709444052108,2.37961599974666
Santa Cruz,271,1725,Vallegrande,2014,1296658,1031493,165000,101000,100165,5697601,7692259,44839677,1.296658,1.031493,0.165,0.101,0.100165,5.697601,7.692259,44.839677,2.89176480909976,2.30040238693066
Santa Cruz,271,1725,Vallegrande,2015,3311840,3023319,202247,1e+05,86274,6661295,10873135,53820710,3.31184,3.023319,0.202247,0.1,0.086274,6.661295,10.873135,53.82071,6.15346768929656,5.61738966282682
Santa Cruz,271,1725,Vallegrande,2016,960313,732165,165000,2e+05,63148,7188124,9098437,49373243,0.960313,0.732165,0.165,0.2,0.063148,7.188124,9.098437,49.373243,1.94500693422144,1.48291859216135
Santa Cruz,271,1725,Vallegrande,2017,672197,443355,181000,50000,47842,7396247,8868444,46770151,0.672197,0.443355,0.181,0.05,0.047842,7.396247,8.868444,46.770151,1.43723504335062,0.947944341680659
Santa Cruz,271,1725,Vallegrande,2018,727798,411000,265000,10000,51798,9689696,11217494,51245592,0.727798,0.411,0.265,0.01,0.051798,9.689696,11.217494,51.245592,1.42021581095209,0.802020201074075
Santa Cruz,271,1725,Vallegrande,2019,279019,61793,152451,18000,64775,8339308,9418327,53466610,0.279019,0.061793,0.152451,0.018,0.064775,8.339308,9.418327,53.46661,0.521856538127254,0.115573065133548
Santa Cruz,271,1725,Vallegrande,2020,780453,543060,180000,10000,57393,6531759,8012212,43798188,0.780453,0.54306,0.18,0.01,0.057393,6.531759,8.012212,43.798188,1.7819298825787,1.23991430878373
Santa Cruz,271,1725,Vallegrande,2021,419053,233235,138496,10000,47322,5462474,6631527,33754868,0.419053,0.233235,0.138496,0.01,0.047322,5.462474,6.631527,33.754868,1.24145945408526,0.690967003633372
Santa Cruz,272,1726,Trigal,2012,62000,42000,20000,,,695988,3432407,5451013,0.062,0.042,0.02,,,0.695988,3.432407,5.451013,1.13740326797973,0.77049898798627
Santa Cruz,272,1726,Trigal,2013,20000,,20000,,,945847,4447297,7345833,0.02,,0.02,,,0.945847,4.447297,7.345833,0.272263200102698,
Santa Cruz,272,1726,Trigal,2014,10000,,10000,,,676248,3204863,5304188,0.01,,0.01,,,0.676248,3.204863,5.304188,0.18853027079734,
Santa Cruz,272,1726,Trigal,2015,1579741,1559741,20000,,,715784,5686859,7193562,1.579741,1.559741,0.02,,,0.715784,5.686859,7.193562,21.9604835546006,21.6824571749017
Santa Cruz,272,1726,Trigal,2016,10000,8000,2000,5000,,722213,2638159,3857937,0.01,0.008,0.002,0.005,,0.722213,2.638159,3.857937,0.259205891646235,0.207364713316988
Santa Cruz,272,1726,Trigal,2017,210000,2e+05,10000,,,865217,3084817,3826816,0.21,0.2,0.01,,,0.865217,3.084817,3.826816,5.48759072816671,5.22627688396829
Santa Cruz,272,1726,Trigal,2018,170168,160168,10000,,,851139,7319169,12444812,0.170168,0.160168,0.01,,,0.851139,7.319169,12.444812,1.36738104199565,1.28702627247402
Santa Cruz,272,1726,Trigal,2019,128000,118000,10000,1000,,908680,3285494,5831273,0.128,0.118,0.01,0.001,,0.90868,3.285494,5.831273,2.19506100983439,2.02357186844108
Santa Cruz,272,1726,Trigal,2020,169480,159480,10000,13500,,990121,3489602,4407312,0.16948,0.15948,0.01,0.0135,,0.990121,3.489602,4.407312,3.84542778001648,3.61853211209009
Santa Cruz,272,1726,Trigal,2021,248562,238562,10000,5000,,879751,3188691,3902620,0.248562,0.238562,0.01,0.005,,0.879751,3.188691,3.90262,6.36910588271469,6.11286776575736
Santa Cruz,273,1727,Moro Moro,2012,106425,106425,,1e+05,,232700,408625,5347017,0.106425,0.106425,,0.1,,0.2327,0.408625,5.347017,1.99036210283229,1.99036210283229
Santa Cruz,273,1727,Moro Moro,2013,116077,63900,52177,150000,,320000,479916,6532951,0.116077,0.0639,0.052177,0.15,,0.32,0.479916,6.532951,1.7767927541474,0.978118464381564
Santa Cruz,273,1727,Moro Moro,2014,15000,10000,5000,150000,,282400,330800,5548234,0.015,0.01,0.005,0.15,,0.2824,0.3308,5.548234,0.270356297156897,0.180237531437931
Santa Cruz,273,1727,Moro Moro,2015,1293247,50000,1243247,71000,,244700,1572947,7466962,1.293247,0.05,1.243247,0.071,,0.2447,1.572947,7.466962,17.3195872698964,0.66961637142388
Santa Cruz,273,1727,Moro Moro,2016,889504,10000,879504,180000,,307800,1207304,6766589,0.889504,0.01,0.879504,0.18,,0.3078,1.207304,6.766589,13.1455301925387,0.147784947482402
Santa Cruz,273,1727,Moro Moro,2017,42000,32000,10000,151885,,262285,314285,4613567,0.042,0.032,0.01,0.151885,,0.262285,0.314285,4.613567,0.910358514355595,0.693606487128073
Santa Cruz,273,1727,Moro Moro,2018,65000,55000,10000,60000,,1177762,1252762,9039836,0.065,0.055,0.01,0.06,,1.177762,1.252762,9.039836,0.71903959319616,0.608418117319827
Santa Cruz,273,1727,Moro Moro,2019,1655001,1645001,10000,80000,,236300,1901301,9555078,1.655001,1.645001,0.01,0.08,,0.2363,1.901301,9.555078,17.3206435363479,17.2159871431714
Santa Cruz,273,1727,Moro Moro,2020,816717,816717,,120000,,201300,1038017,8314288,0.816717,0.816717,,0.12,,0.2013,1.038017,8.314288,9.82305400053498,9.82305400053498
Santa Cruz,273,1727,Moro Moro,2021,55000,45000,10000,70000,,231300,296300,4225488,0.055,0.045,0.01,0.07,,0.2313,0.2963,4.225488,1.30162480641289,1.06496575070146
Santa Cruz,274,1728,Postrer Valle,2012,36138,,36138,,,441359,489497,5560441,0.036138,,0.036138,,,0.441359,0.489497,5.560441,0.64991247996337,
Santa Cruz,274,1728,Postrer Valle,2013,36138,,36138,,,681024,742162,4426572,0.036138,,0.036138,,,0.681024,0.742162,4.426572,0.816387940826445,
Santa Cruz,274,1728,Postrer Valle,2014,39267,5000,34267,,,1200207,1264474,5225009,0.039267,0.005,0.034267,,,1.200207,1.264474,5.225009,0.75152023661586,0.0956936150731989
Santa Cruz,274,1728,Postrer Valle,2015,1357165,1292668,64497,,,772648,2149813,7595544,1.357165,1.292668,0.064497,,,0.772648,2.149813,7.595544,17.8679104485472,17.0187678459897
Santa Cruz,274,1728,Postrer Valle,2016,40427,,40427,5000,,1187584,1248011,6560515,0.040427,,0.040427,0.005,,1.187584,1.248011,6.560515,0.61621686712095,
Santa Cruz,274,1728,Postrer Valle,2017,54179,,54179,,,751852,811001,3919530,0.054179,,0.054179,,,0.751852,0.811001,3.91953,1.38228307985906,
Santa Cruz,274,1728,Postrer Valle,2018,20389,,20389,,,731984,772373,10231740,0.020389,,0.020389,,,0.731984,0.772373,10.23174,0.199272069071341,
Santa Cruz,274,1728,Postrer Valle,2019,20000,,20000,,,740453,780453,4277651,0.02,,0.02,,,0.740453,0.780453,4.277651,0.46754632390534,
Santa Cruz,274,1728,Postrer Valle,2020,530525,495150,35375,40000,,1610058,2170583,7910565,0.530525,0.49515,0.035375,0.04,,1.610058,2.170583,7.910565,6.70653739650708,6.25935062792607
Santa Cruz,274,1728,Postrer Valle,2021,354570,319061,35509,,,656751,1041321,4914965,0.35457,0.319061,0.035509,,,0.656751,1.041321,4.914965,7.21409002912534,6.49162303292089
Santa Cruz,275,1729,Pucara,2012,320542,177000,143542,80000,,155400,524464,4240742,0.320542,0.177,0.143542,0.08,,0.1554,0.524464,4.240742,7.55863006992644,4.17379788725652
Santa Cruz,275,1729,Pucara,2013,470677,74600,396077,1e+05,,192000,687677,5783122,0.470677,0.0746,0.396077,0.1,,0.192,0.687677,5.783122,8.1388046110734,1.28996068213674
Santa Cruz,275,1729,Pucara,2014,553815,231000,322815,1e+05,,211000,789815,4760839,0.553815,0.231,0.322815,0.1,,0.211,0.789815,4.760839,11.6327185187317,4.85208594535543
Santa Cruz,275,1729,Pucara,2015,171000,171000,,150000,,276000,477000,16668366,0.171,0.171,,0.15,,0.276,0.477,16.668366,1.02589539970505,1.02589539970505
Santa Cruz,275,1729,Pucara,2016,164555,87872,76683,60000,,122000,334555,3864869,0.164555,0.087872,0.076683,0.06,,0.122,0.334555,3.864869,4.25771222776244,2.27360875620881
Santa Cruz,275,1729,Pucara,2017,79847,39847,40000,40000,,75520,184367,3560858,0.079847,0.039847,0.04,0.04,,0.07552,0.184367,3.560858,2.24235282620088,1.11902805447451
Santa Cruz,275,1729,Pucara,2018,59847,39847,20000,51000,,1326058,1414467,8060538,0.059847,0.039847,0.02,0.051,,1.326058,1.414467,8.060538,0.742469051073266,0.494346655272886
Santa Cruz,275,1729,Pucara,2019,92488,72488,20000,60000,,96200,217250,7227554,0.092488,0.072488,0.02,0.06,,0.0962,0.21725,7.227554,1.2796583740502,1.00293958370979
Santa Cruz,275,1729,Pucara,2020,89847,89847,,45000,,81000,207409,8103486,0.089847,0.089847,,0.045,,0.081,0.207409,8.103486,1.10874505120389,1.10874505120389
Santa Cruz,275,1729,Pucara,2021,39364,29364,10000,50000,,81000,131466,3191563,0.039364,0.029364,0.01,0.05,,0.081,0.131466,3.191563,1.23337687521757,0.920050771361869
Santa Cruz,276,1730,Samaipata,2012,1395722,328790,1066932,190766,,845861,2334877,14425310,1.395722,0.32879,1.066932,0.190766,,0.845861,2.334877,14.42531,9.67550784003949,2.27925777678261
Santa Cruz,276,1730,Samaipata,2013,438702,398702,40000,293602,,523602,1115598,14507185,0.438702,0.398702,0.04,0.293602,,0.523602,1.115598,14.507185,3.02403257420375,2.74830713194876
Santa Cruz,276,1730,Samaipata,2014,659159,280000,379159,179688,,529688,1382047,15277020,0.659159,0.28,0.379159,0.179688,,0.529688,1.382047,15.27702,4.31470928230767,1.83281818050903
Santa Cruz,276,1730,Samaipata,2015,1804124,388528,1415596,177527,,949224,2876289,21012093,1.804124,0.388528,1.415596,0.177527,,0.949224,2.876289,21.012093,8.58612228681836,1.84906853401039
Santa Cruz,276,1730,Samaipata,2016,310000,310000,,322000,,1298000,1863000,20749039,0.31,0.31,,0.322,,1.298,1.863,20.749039,1.49404509770308,1.49404509770308
Santa Cruz,276,1730,Samaipata,2017,,,,,,,322,18058376,,,,,,,0.000322,18.058376,,
Santa Cruz,276,1730,Samaipata,2018,390000,290000,1e+05,110000,,1930000,2658200,29884368,0.39,0.29,0.1,0.11,,1.93,2.6582,29.884368,1.30503010804846,0.970407003420651
Santa Cruz,276,1730,Samaipata,2019,560000,5e+05,60000,1749959,,4207379,5136271,30287583,0.56,0.5,0.06,1.749959,,4.207379,5.136271,30.287583,1.84894251878732,1.65084153463154
Santa Cruz,276,1730,Samaipata,2020,280000,280000,,486781,,2390150,2973350,28361153,0.28,0.28,,0.486781,,2.39015,2.97335,28.361153,0.987265926741413,0.987265926741413
Santa Cruz,276,1730,Samaipata,2021,440000,440000,,2e+05,,1490000,2123200,20157086,0.44,0.44,,0.2,,1.49,2.1232,20.157086,2.1828552003995,2.1828552003995
Santa Cruz,277,1731,Pampa Grande,2012,617439,242000,202000,320000,173439,520000,1193652,14325370,0.617439,0.242,0.202,0.32,0.173439,0.52,1.193652,14.32537,4.31010856962159,1.68931064258724
Santa Cruz,277,1731,Pampa Grande,2013,372669,370000,2669,2e+05,,645000,1083573,15167034,0.372669,0.37,0.002669,0.2,,0.645,1.083573,15.167034,2.45709873136699,2.43950135537377
Santa Cruz,277,1731,Pampa Grande,2014,1395267,210000,1185267,,,1033945,2429212,20820127,1.395267,0.21,1.185267,,,1.033945,2.429212,20.820127,6.70152972649975,1.00863938053788
Santa Cruz,277,1731,Pampa Grande,2015,1106375,210000,896375,,,405000,1511431,21845077,1.106375,0.21,0.896375,,,0.405,1.511431,21.845077,5.06464225326374,0.961314991016054
Santa Cruz,277,1731,Pampa Grande,2016,195000,195000,,250000,,820000,1025440,18068501,0.195,0.195,,0.25,,0.82,1.02544,18.068501,1.07922621804653,1.07922621804653
Santa Cruz,277,1731,Pampa Grande,2017,164000,164000,,1e+05,,485000,797387,16668643,0.164,0.164,,0.1,,0.485,0.797387,16.668643,0.983883331114597,0.983883331114597
Santa Cruz,277,1731,Pampa Grande,2018,120100,120100,,1e+05,,619400,939145,25043417,0.1201,0.1201,,0.1,,0.6194,0.939145,25.043417,0.479567145330048,0.479567145330048
Santa Cruz,277,1731,Pampa Grande,2019,125500,125500,,150000,,1756494,1973039,19866246,0.1255,0.1255,,0.15,,1.756494,1.973039,19.866246,0.631724785850331,0.631724785850331
Santa Cruz,277,1731,Pampa Grande,2020,126600,126600,,120000,,1079218,1286861,19475814,0.1266,0.1266,,0.12,,1.079218,1.286861,19.475814,0.650037015140933,0.650037015140933
Santa Cruz,277,1731,Pampa Grande,2021,5322643,73400,5249243,1e+05,,501000,5964184,23826487,5.322643,0.0734,5.249243,0.1,,0.501,5.964184,23.826487,22.3391849583197,0.308060521049536
Santa Cruz,278,1732,Mairana,2012,650530,515000,135530,2e+05,,670000,1530530,16079188,0.65053,0.515,0.13553,0.2,,0.67,1.53053,16.079188,4.04578887938869,3.20289805679242
Santa Cruz,278,1732,Mairana,2013,356000,356000,,2e+05,,1720000,2386000,16754189,0.356,0.356,,0.2,,1.72,2.386,16.754189,2.12484173361062,2.12484173361062
Santa Cruz,278,1732,Mairana,2014,346044,306000,40044,250000,,770000,1356044,20064696,0.346044,0.306,0.040044,0.25,,0.77,1.356044,20.064696,1.72464113086986,1.52506671419293
Santa Cruz,278,1732,Mairana,2015,285471,285471,,4e+05,,931204,1486675,23840383,0.285471,0.285471,,0.4,,0.931204,1.486675,23.840383,1.19742623262386,1.19742623262386
Santa Cruz,278,1732,Mairana,2016,205000,205000,,285000,,1119270,1714270,20551408,0.205,0.205,,0.285,,1.11927,1.71427,20.551408,0.997498565548404,0.997498565548404
Santa Cruz,278,1732,Mairana,2017,195888,195888,,280000,,753404,1292111,18020726,0.195888,0.195888,,0.28,,0.753404,1.292111,18.020726,1.08701502925021,1.08701502925021
Santa Cruz,278,1732,Mairana,2018,310888,310888,,371000,,742000,1435708,23397412,0.310888,0.310888,,0.371,,0.742,1.435708,23.397412,1.32872815164344,1.32872815164344
Santa Cruz,278,1732,Mairana,2019,252888,252888,,3e+05,,675000,1240708,21464157,0.252888,0.252888,,0.3,,0.675,1.240708,21.464157,1.1781874312604,1.1781874312604
Santa Cruz,278,1732,Mairana,2020,390000,390000,,645526,,1085526,1838346,23772347,0.39,0.39,,0.645526,,1.085526,1.838346,23.772347,1.64056161556114,1.64056161556114
Santa Cruz,278,1732,Mairana,2021,3146843,,3146843,,,,3146843,47374959,3.146843,,3.146843,,,,3.146843,47.374959,6.6424184134914,
Santa Cruz,279,1733,Quirusillas,2012,327484,322484,,,5000,416599,763083,4102038,0.327484,0.322484,,,0.005,0.416599,0.763083,4.102038,7.98344627719197,7.86155564624219
Santa Cruz,279,1733,Quirusillas,2013,103962,85000,,,18962,376037,498999,4377320,0.103962,0.085,,,0.018962,0.376037,0.498999,4.37732,2.3750148492685,1.94182741951696
Santa Cruz,279,1733,Quirusillas,2014,167433,150000,,,17433,543704,736137,5288610,0.167433,0.15,,,0.017433,0.543704,0.736137,5.28861,3.16591694225893,2.83628401413604
Santa Cruz,279,1733,Quirusillas,2015,15016,,,,15016,795297,830313,8341007,0.015016,,,,0.015016,0.795297,0.830313,8.341007,0.180026224651292,
Santa Cruz,279,1733,Quirusillas,2016,63779,40000,10000,15000,13779,782266,876045,5987224,0.063779,0.04,0.01,0.015,0.013779,0.782266,0.876045,5.987224,1.06525160909296,0.66808925137927
Santa Cruz,279,1733,Quirusillas,2017,29167,10000,10000,15000,9167,562798,621965,4867707,0.029167,0.01,0.01,0.015,0.009167,0.562798,0.621965,4.867707,0.599193829866917,0.205435536691095
Santa Cruz,279,1733,Quirusillas,2018,35000,10000,10000,15000,15000,547186,622186,9748424,0.035,0.01,0.01,0.015,0.015,0.547186,0.622186,9.748424,0.359032393338657,0.102580683811045
Santa Cruz,279,1733,Quirusillas,2019,133873,110000,10000,15000,13873,665033,838906,7252451,0.133873,0.11,0.01,0.015,0.013873,0.665033,0.838906,7.252451,1.845900096395,1.51672862043466
Santa Cruz,279,1733,Quirusillas,2020,153636,130000,10000,15000,13636,650035,843671,5740634,0.153636,0.13,0.01,0.015,0.013636,0.650035,0.843671,5.740634,2.67628976172318,2.26455823520538
Santa Cruz,279,1733,Quirusillas,2021,27787,10000,10000,15000,7787,511029,578816,4617989,0.027787,0.01,0.01,0.015,0.007787,0.511029,0.578816,4.617989,0.601712130539938,0.216544474228934
Santa Cruz,280,1734,Montero,2012,315000,315000,,968150,,25281550,32311050,178289312,0.315,0.315,,0.96815,,25.28155,32.31105,178.289312,0.176679127013514,0.176679127013514
Santa Cruz,280,1734,Montero,2013,645896,645896,,1212276,,32923898,41076273,248538441,0.645896,0.645896,,1.212276,,32.923898,41.076273,248.538441,0.259877706402769,0.259877706402769
Santa Cruz,280,1734,Montero,2014,464151,464151,,1951665,,40673098,49484708,308463510,0.464151,0.464151,,1.951665,,40.673098,49.484708,308.46351,0.150471931023543,0.150471931023543
Santa Cruz,280,1734,Montero,2015,2587563,2587563,,1876479,,54127991,75137136,421689767,2.587563,2.587563,,1.876479,,54.127991,75.137136,421.689767,0.613617688285047,0.613617688285047
Santa Cruz,280,1734,Montero,2016,2946000,2946000,,2047811,,50396635,61554733,331615802,2.946,2.946,,2.047811,,50.396635,61.554733,331.615802,0.888377448309897,0.888377448309897
Santa Cruz,280,1734,Montero,2017,,,,2061544,,51109769,59487824,405602475,,,,2.061544,,51.109769,59.487824,405.602475,,
Santa Cruz,280,1734,Montero,2018,1154976,1154976,,2052007,,56546337,67000579,338362660,1.154976,1.154976,,2.052007,,56.546337,67.000579,338.36266,0.341342629236926,0.341342629236926
Santa Cruz,280,1734,Montero,2019,2788,2788,,2332302,,116159704,125472982,448553039,0.002788,0.002788,,2.332302,,116.159704,125.472982,448.553039,0.000621554143566955,0.000621554143566955
Santa Cruz,280,1734,Montero,2020,89214,89214,,4746048,,71885127,80322120,393606585,0.089214,0.089214,,4.746048,,71.885127,80.32212,393.606585,0.0226657793339509,0.0226657793339509
Santa Cruz,280,1734,Montero,2021,,,,3388867,,46262796,53244460,254919356,,,,3.388867,,46.262796,53.24446,254.919356,,
Santa Cruz,281,1735,Agustín Saavedra,2012,1241109,1241109,,50000,,3648919,5015028,28890069,1.241109,1.241109,,0.05,,3.648919,5.015028,28.890069,4.29597104804423,4.29597104804423
Santa Cruz,281,1735,Agustín Saavedra,2013,51350,51350,,101035,,4686871,4888221,30135430,0.05135,0.05135,,0.101035,,4.686871,4.888221,30.13543,0.17039743584213,0.17039743584213
Santa Cruz,281,1735,Agustín Saavedra,2014,80000,80000,,50000,,2386503,2568503,24072268,0.08,0.08,,0.05,,2.386503,2.568503,24.072268,0.332332624412457,0.332332624412457
Santa Cruz,281,1735,Agustín Saavedra,2015,1057433,1057433,,50000,,3380078,4537511,29126038,1.057433,1.057433,,0.05,,3.380078,4.537511,29.126038,3.63054185399332,3.63054185399332
Santa Cruz,281,1735,Agustín Saavedra,2016,618477,618477,,80000,,3495111,4386634,29689389,0.618477,0.618477,,0.08,,3.495111,4.386634,29.689389,2.08315839709601,2.08315839709601
Santa Cruz,281,1735,Agustín Saavedra,2017,121303,121303,,85000,,3984204,4225507,27907227,0.121303,0.121303,,0.085,,3.984204,4.225507,27.907227,0.434665185473283,0.434665185473283
Santa Cruz,281,1735,Agustín Saavedra,2018,241776,241776,,160000,,4401091,4892867,34521203,0.241776,0.241776,,0.16,,4.401091,4.892867,34.521203,0.700369567074473,0.700369567074473
