dept,cultivo,year,indicator,value
La Paz,Caña de Azúcar,1995,produccion,14748
La Paz,Caña de Azúcar,1996,produccion,15148
La Paz,Caña de Azúcar,1997,produccion,15564
La Paz,Caña de Azúcar,1998,produccion,16634
La Paz,Caña de Azúcar,1999,produccion,19729
La Paz,Caña de Azúcar,2000,produccion,18373
La Paz,Caña de Azúcar,2001,produccion,20180
La Paz,Caña de Azúcar,2002,produccion,19372
La Paz,Caña de Azúcar,2003,produccion,19430
La Paz,Caña de Azúcar,2004,produccion,18427
La Paz,Caña de Azúcar,2005,produccion,17915
La Paz,Caña de Azúcar,2006,produccion,17499
La Paz,Caña de Azúcar,2007,produccion,17224
La Paz,Caña de Azúcar,2008,produccion,15743
La Paz,Caña de Azúcar,2009,produccion,16208
La Paz,Caña de Azúcar,2010,produccion,15194
La Paz,Caña de Azúcar,2011,produccion,17147
La Paz,Caña de Azúcar,2012,produccion,17711
La Paz,Caña de Azúcar,2013,produccion,17837
La Paz,Caña de Azúcar,2014,produccion,28992
La Paz,Caña de Azúcar,2015,produccion,50589
La Paz,Caña de Azúcar,2016,produccion,76654
La Paz,Caña de Azúcar,2017,produccion,153092
La Paz,Caña de Azúcar,2018,produccion,182233
La Paz,Caña de Azúcar,2019,produccion,249595
La Paz,Caña de Azúcar,2020,produccion,235640
La Paz,Chía,2013,produccion,0
La Paz,Chía,2014,produccion,0
La Paz,Chía,2015,produccion,0
La Paz,Chía,2016,produccion,0
La Paz,Chía,2017,produccion,0
La Paz,Chía,2018,produccion,0
La Paz,Chía,2019,produccion,0.073168883272
La Paz,Chía,2020,produccion,0.0487792555093333
La Paz,Girasol (1),1984,produccion,0
La Paz,Girasol (1),1985,produccion,0
La Paz,Girasol (1),1986,produccion,0
La Paz,Girasol (1),1987,produccion,0
La Paz,Girasol (1),1988,produccion,0
La Paz,Girasol (1),1989,produccion,0
La Paz,Girasol (1),1990,produccion,0
La Paz,Girasol (1),1991,produccion,0
La Paz,Girasol (1),1992,produccion,0
La Paz,Girasol (1),1993,produccion,0
La Paz,Girasol (1),1994,produccion,0
La Paz,Girasol (1),1995,produccion,0
La Paz,Girasol (1),1996,produccion,0
La Paz,Girasol (1),1997,produccion,0
La Paz,Girasol (1),1998,produccion,0
La Paz,Girasol (1),1999,produccion,0
La Paz,Girasol (1),2000,produccion,0
La Paz,Girasol (1),2001,produccion,0
La Paz,Girasol (1),2002,produccion,0
La Paz,Girasol (1),2003,produccion,0
La Paz,Girasol (1),2004,produccion,0
La Paz,Girasol (1),2005,produccion,0
La Paz,Girasol (1),2006,produccion,0
La Paz,Girasol (1),2007,produccion,0
La Paz,Girasol (1),2008,produccion,0
La Paz,Girasol (1),2009,produccion,0
La Paz,Girasol (1),2010,produccion,0
La Paz,Girasol (1),2011,produccion,0
La Paz,Girasol (1),2012,produccion,0
La Paz,Girasol (1),2013,produccion,0
La Paz,Girasol (1),2014,produccion,0
La Paz,Girasol (1),2015,produccion,0
La Paz,Girasol (1),2016,produccion,0
La Paz,Girasol (1),2017,produccion,0
La Paz,Girasol (1),2018,produccion,0
La Paz,Girasol (1),2019,produccion,0.813597972709922
La Paz,Girasol (1),2020,produccion,0.559906309369473
La Paz,Maní,1984,produccion,101
La Paz,Maní,1985,produccion,105
La Paz,Maní,1986,produccion,110
La Paz,Maní,1987,produccion,107
La Paz,Maní,1988,produccion,104
La Paz,Maní,1989,produccion,84
La Paz,Maní,1990,produccion,101
La Paz,Maní,1991,produccion,96
La Paz,Maní,1992,produccion,102
La Paz,Maní,1993,produccion,105
La Paz,Maní,1994,produccion,116
La Paz,Maní,1995,produccion,103
La Paz,Maní,1996,produccion,115
La Paz,Maní,1997,produccion,143
La Paz,Maní,1998,produccion,137
La Paz,Maní,1999,produccion,151
La Paz,Maní,2000,produccion,150
La Paz,Maní,2001,produccion,164
La Paz,Maní,2002,produccion,165
La Paz,Maní,2003,produccion,180
La Paz,Maní,2004,produccion,178
La Paz,Maní,2005,produccion,185
La Paz,Maní,2006,produccion,178
La Paz,Maní,2007,produccion,170
La Paz,Maní,2008,produccion,193
La Paz,Maní,2009,produccion,175
La Paz,Maní,2010,produccion,165
La Paz,Maní,2011,produccion,168
La Paz,Maní,2012,produccion,165
La Paz,Maní,2013,produccion,173
La Paz,Maní,2014,produccion,176
La Paz,Maní,2015,produccion,177
La Paz,Maní,2016,produccion,156
La Paz,Maní,2017,produccion,175
La Paz,Maní,2018,produccion,178
La Paz,Maní,2019,produccion,178.960656647653
La Paz,Maní,2020,produccion,174.005251081665
La Paz,Sésamo,1984,produccion,0
La Paz,Sésamo,1985,produccion,0
La Paz,Sésamo,1986,produccion,0
La Paz,Sésamo,1987,produccion,0
La Paz,Sésamo,1988,produccion,0
La Paz,Sésamo,1989,produccion,0
La Paz,Sésamo,1990,produccion,0
La Paz,Sésamo,1991,produccion,0
La Paz,Sésamo,1992,produccion,0
La Paz,Sésamo,1993,produccion,0
La Paz,Sésamo,1994,produccion,0
La Paz,Sésamo,1995,produccion,0
La Paz,Sésamo,1996,produccion,0
La Paz,Sésamo,1997,produccion,0
La Paz,Sésamo,1998,produccion,0
La Paz,Sésamo,1999,produccion,0
La Paz,Sésamo,2000,produccion,0
La Paz,Sésamo,2001,produccion,0
La Paz,Sésamo,2002,produccion,0
La Paz,Sésamo,2003,produccion,0
La Paz,Sésamo,2004,produccion,0
La Paz,Sésamo,2005,produccion,0
La Paz,Sésamo,2006,produccion,0
La Paz,Sésamo,2007,produccion,0
La Paz,Sésamo,2008,produccion,0
La Paz,Sésamo,2009,produccion,41
La Paz,Sésamo,2010,produccion,41
La Paz,Sésamo,2011,produccion,43
La Paz,Sésamo,2012,produccion,42
La Paz,Sésamo,2013,produccion,42
La Paz,Sésamo,2014,produccion,43
La Paz,Sésamo,2015,produccion,48
La Paz,Sésamo,2016,produccion,48
La Paz,Sésamo,2017,produccion,49
La Paz,Sésamo,2018,produccion,49
La Paz,Sésamo,2019,produccion,49.8785211337812
La Paz,Sésamo,2020,produccion,49.0437125683667
La Paz,Soya (1),1984,produccion,0
La Paz,Soya (1),1985,produccion,0
La Paz,Soya (1),1986,produccion,0
La Paz,Soya (1),1987,produccion,0
La Paz,Soya (1),1988,produccion,0
La Paz,Soya (1),1989,produccion,0
La Paz,Soya (1),1990,produccion,0
La Paz,Soya (1),1991,produccion,0
La Paz,Soya (1),1992,produccion,0
La Paz,Soya (1),1993,produccion,0
La Paz,Soya (1),1994,produccion,0
La Paz,Soya (1),1995,produccion,0
La Paz,Soya (1),1996,produccion,0
La Paz,Soya (1),1997,produccion,0
La Paz,Soya (1),1998,produccion,0
La Paz,Soya (1),1999,produccion,0
La Paz,Soya (1),2000,produccion,0
La Paz,Soya (1),2001,produccion,0
La Paz,Soya (1),2002,produccion,0
La Paz,Soya (1),2003,produccion,0
La Paz,Soya (1),2004,produccion,0
La Paz,Soya (1),2005,produccion,0
La Paz,Soya (1),2006,produccion,0
La Paz,Soya (1),2007,produccion,0
La Paz,Soya (1),2008,produccion,0
La Paz,Soya (1),2009,produccion,25
La Paz,Soya (1),2010,produccion,25
La Paz,Soya (1),2011,produccion,25
La Paz,Soya (1),2012,produccion,26
La Paz,Soya (1),2013,produccion,25
La Paz,Soya (1),2014,produccion,12
La Paz,Soya (1),2015,produccion,19
La Paz,Soya (1),2016,produccion,14
La Paz,Soya (1),2017,produccion,15
La Paz,Soya (1),2018,produccion,15
La Paz,Soya (1),2019,produccion,15.6400037327008
La Paz,Soya (1),2020,produccion,17.4288247130766
La Paz,Tabaco,1984,produccion,9
La Paz,Tabaco,1985,produccion,8
La Paz,Tabaco,1986,produccion,9
La Paz,Tabaco,1987,produccion,9
La Paz,Tabaco,1988,produccion,8
La Paz,Tabaco,1989,produccion,6
La Paz,Tabaco,1990,produccion,7
La Paz,Tabaco,1991,produccion,7
La Paz,Tabaco,1992,produccion,7
La Paz,Tabaco,1993,produccion,8
La Paz,Tabaco,1994,produccion,5
La Paz,Tabaco,1995,produccion,2
La Paz,Tabaco,1996,produccion,1
La Paz,Tabaco,1997,produccion,1
La Paz,Tabaco,1998,produccion,1
La Paz,Tabaco,1999,produccion,1
La Paz,Tabaco,2000,produccion,1
La Paz,Tabaco,2001,produccion,1
La Paz,Tabaco,2002,produccion,1
La Paz,Tabaco,2003,produccion,1
La Paz,Tabaco,2004,produccion,1
La Paz,Tabaco,2005,produccion,1
La Paz,Tabaco,2006,produccion,1
La Paz,Tabaco,2007,produccion,1
La Paz,Tabaco,2008,produccion,1
La Paz,Tabaco,2009,produccion,1
La Paz,Tabaco,2010,produccion,1
La Paz,Tabaco,2011,produccion,0
La Paz,Tabaco,2012,produccion,0
La Paz,Tabaco,2013,produccion,0
La Paz,Tabaco,2014,produccion,0
La Paz,Tabaco,2015,produccion,0
La Paz,Tabaco,2016,produccion,1
La Paz,Tabaco,2017,produccion,1
La Paz,Tabaco,2018,produccion,1
La Paz,Tabaco,2019,produccion,0.55
La Paz,Tabaco,2020,produccion,0.523219087488615
La Paz,TUBÉRCULOS Y RAICES,1984,produccion,198608
La Paz,TUBÉRCULOS Y RAICES,1985,produccion,210991
La Paz,TUBÉRCULOS Y RAICES,1986,produccion,226714
La Paz,TUBÉRCULOS Y RAICES,1987,produccion,201031
La Paz,TUBÉRCULOS Y RAICES,1988,produccion,221690
La Paz,TUBÉRCULOS Y RAICES,1989,produccion,257731
La Paz,TUBÉRCULOS Y RAICES,1990,produccion,220136
La Paz,TUBÉRCULOS Y RAICES,1991,produccion,208105
La Paz,TUBÉRCULOS Y RAICES,1992,produccion,220779
La Paz,TUBÉRCULOS Y RAICES,1993,produccion,201769
La Paz,TUBÉRCULOS Y RAICES,1994,produccion,205100
La Paz,TUBÉRCULOS Y RAICES,1995,produccion,203436
La Paz,TUBÉRCULOS Y RAICES,1996,produccion,195984
La Paz,TUBÉRCULOS Y RAICES,1997,produccion,202879
La Paz,TUBÉRCULOS Y RAICES,1998,produccion,211343
La Paz,TUBÉRCULOS Y RAICES,1999,produccion,190344
La Paz,TUBÉRCULOS Y RAICES,2000,produccion,179415
La Paz,TUBÉRCULOS Y RAICES,2001,produccion,200850
La Paz,TUBÉRCULOS Y RAICES,2002,produccion,219255
La Paz,TUBÉRCULOS Y RAICES,2003,produccion,240876
La Paz,TUBÉRCULOS Y RAICES,2004,produccion,250448
La Paz,TUBÉRCULOS Y RAICES,2005,produccion,259920
La Paz,TUBÉRCULOS Y RAICES,2006,produccion,286661
La Paz,TUBÉRCULOS Y RAICES,2007,produccion,293217
La Paz,TUBÉRCULOS Y RAICES,2008,produccion,303458
La Paz,TUBÉRCULOS Y RAICES,2009,produccion,329066
La Paz,TUBÉRCULOS Y RAICES,2010,produccion,331553
La Paz,TUBÉRCULOS Y RAICES,2011,produccion,326438
La Paz,TUBÉRCULOS Y RAICES,2012,produccion,363173
La Paz,TUBÉRCULOS Y RAICES,2013,produccion,349059
La Paz,TUBÉRCULOS Y RAICES,2014,produccion,368010
La Paz,TUBÉRCULOS Y RAICES,2015,produccion,362727
La Paz,TUBÉRCULOS Y RAICES,2016,produccion,364787
La Paz,TUBÉRCULOS Y RAICES,2017,produccion,348322
La Paz,TUBÉRCULOS Y RAICES,2018,produccion,360303
La Paz,TUBÉRCULOS Y RAICES,2019,produccion,371696.423187369
La Paz,TUBÉRCULOS Y RAICES,2020,produccion,388884.125963487
La Paz,Camote,1984,produccion,103
La Paz,Camote,1985,produccion,107
La Paz,Camote,1986,produccion,118
La Paz,Camote,1987,produccion,122
La Paz,Camote,1988,produccion,121
La Paz,Camote,1989,produccion,130
La Paz,Camote,1990,produccion,104
La Paz,Camote,1991,produccion,101
La Paz,Camote,1992,produccion,97
La Paz,Camote,1993,produccion,103
La Paz,Camote,1994,produccion,108
La Paz,Camote,1995,produccion,115
La Paz,Camote,1996,produccion,116
La Paz,Camote,1997,produccion,127
La Paz,Camote,1998,produccion,129
La Paz,Camote,1999,produccion,132
La Paz,Camote,2000,produccion,135
La Paz,Camote,2001,produccion,131
La Paz,Camote,2002,produccion,131
La Paz,Camote,2003,produccion,141
La Paz,Camote,2004,produccion,125
La Paz,Camote,2005,produccion,140
La Paz,Camote,2006,produccion,163
La Paz,Camote,2007,produccion,184
La Paz,Camote,2008,produccion,188
La Paz,Camote,2009,produccion,220
La Paz,Camote,2010,produccion,209
La Paz,Camote,2011,produccion,216
La Paz,Camote,2012,produccion,228
La Paz,Camote,2013,produccion,234
La Paz,Camote,2014,produccion,229
La Paz,Camote,2015,produccion,336
La Paz,Camote,2016,produccion,313
La Paz,Camote,2017,produccion,330
La Paz,Camote,2018,produccion,328
La Paz,Camote,2019,produccion,384.54
La Paz,Camote,2020,produccion,345.931365741095
La Paz,Hualuza,1984,produccion,452
La Paz,Hualuza,1985,produccion,474
La Paz,Hualuza,1986,produccion,542
La Paz,Hualuza,1987,produccion,454
La Paz,Hualuza,1988,produccion,445
La Paz,Hualuza,1989,produccion,464
La Paz,Hualuza,1990,produccion,576
La Paz,Hualuza,1991,produccion,531
La Paz,Hualuza,1992,produccion,639
La Paz,Hualuza,1993,produccion,603
La Paz,Hualuza,1994,produccion,715
La Paz,Hualuza,1995,produccion,780
La Paz,Hualuza,1996,produccion,753
La Paz,Hualuza,1997,produccion,810
La Paz,Hualuza,1998,produccion,969
La Paz,Hualuza,1999,produccion,910
La Paz,Hualuza,2000,produccion,1002
La Paz,Hualuza,2001,produccion,1019
La Paz,Hualuza,2002,produccion,909
La Paz,Hualuza,2003,produccion,907
La Paz,Hualuza,2004,produccion,1040
La Paz,Hualuza,2005,produccion,1021
La Paz,Hualuza,2006,produccion,1051
La Paz,Hualuza,2007,produccion,1110
La Paz,Hualuza,2008,produccion,1084
La Paz,Hualuza,2009,produccion,1135
La Paz,Hualuza,2010,produccion,1057
La Paz,Hualuza,2011,produccion,1133
La Paz,Hualuza,2012,produccion,1371
La Paz,Hualuza,2013,produccion,1408
La Paz,Hualuza,2014,produccion,1384
La Paz,Hualuza,2015,produccion,1474
La Paz,Hualuza,2016,produccion,1511
La Paz,Hualuza,2017,produccion,1488
La Paz,Hualuza,2018,produccion,1523
La Paz,Hualuza,2019,produccion,1545.21695065584
La Paz,Hualuza,2020,produccion,1512.76128525079
La Paz,Oca,1984,produccion,2853
La Paz,Oca,1985,produccion,2918
La Paz,Oca,1986,produccion,2788
La Paz,Oca,1987,produccion,3048
La Paz,Oca,1988,produccion,3291
La Paz,Oca,1989,produccion,3629
La Paz,Oca,1990,produccion,3826
La Paz,Oca,1991,produccion,4110
La Paz,Oca,1992,produccion,4635
La Paz,Oca,1993,produccion,4873
La Paz,Oca,1994,produccion,5406
La Paz,Oca,1995,produccion,4971
La Paz,Oca,1996,produccion,5638
La Paz,Oca,1997,produccion,6071
La Paz,Oca,1998,produccion,7771
La Paz,Oca,1999,produccion,7095
La Paz,Oca,2000,produccion,7171
La Paz,Oca,2001,produccion,7041
La Paz,Oca,2002,produccion,7601
La Paz,Oca,2003,produccion,7750
La Paz,Oca,2004,produccion,8121
La Paz,Oca,2005,produccion,7257
La Paz,Oca,2006,produccion,8390
La Paz,Oca,2007,produccion,8183
La Paz,Oca,2008,produccion,8411
La Paz,Oca,2009,produccion,9337
La Paz,Oca,2010,produccion,9864
La Paz,Oca,2011,produccion,10779
La Paz,Oca,2012,produccion,10704
La Paz,Oca,2013,produccion,9959
La Paz,Oca,2014,produccion,10903
La Paz,Oca,2015,produccion,10384
La Paz,Oca,2016,produccion,7779
La Paz,Oca,2017,produccion,7879
La Paz,Oca,2018,produccion,8411
La Paz,Oca,2019,produccion,8203.02571389142
La Paz,Oca,2020,produccion,8478.73774029156
La Paz,Papa (1),1984,produccion,192353
La Paz,Papa (1),1985,produccion,204266
La Paz,Papa (1),1986,produccion,218962
La Paz,Papa (1),1987,produccion,192464
La Paz,Papa (1),1988,produccion,212191
La Paz,Papa (1),1989,produccion,247262
La Paz,Papa (1),1990,produccion,208983
La Paz,Papa (1),1991,produccion,196732
La Paz,Papa (1),1992,produccion,208569
La Paz,Papa (1),1993,produccion,188904
La Paz,Papa (1),1994,produccion,191395
La Paz,Papa (1),1995,produccion,189621
La Paz,Papa (1),1996,produccion,181221
La Paz,Papa (1),1997,produccion,187195
La Paz,Papa (1),1998,produccion,193568
La Paz,Papa (1),1999,produccion,172454
La Paz,Papa (1),2000,produccion,160953
La Paz,Papa (1),2001,produccion,181943
La Paz,Papa (1),2002,produccion,199875
La Paz,Papa (1),2003,produccion,220695
La Paz,Papa (1),2004,produccion,230859
La Paz,Papa (1),2005,produccion,239932
La Paz,Papa (1),2006,produccion,265550
La Paz,Papa (1),2007,produccion,271886
La Paz,Papa (1),2008,produccion,281816
La Paz,Papa (1),2009,produccion,303975
La Paz,Papa (1),2010,produccion,305271
La Paz,Papa (1),2011,produccion,298654
La Paz,Papa (1),2012,produccion,334490
La Paz,Papa (1),2013,produccion,320915
La Paz,Papa (1),2014,produccion,338174
La Paz,Papa (1),2015,produccion,332545
La Paz,Papa (1),2016,produccion,337182
La Paz,Papa (1),2017,produccion,319729
La Paz,Papa (1),2018,produccion,330991
La Paz,Papa (1),2019,produccion,341918.470837605
La Paz,Papa (1),2020,produccion,359680.882146986
La Paz,Papaliza,1984,produccion,198
La Paz,Papaliza,1985,produccion,225
La Paz,Papaliza,1986,produccion,236
La Paz,Papaliza,1987,produccion,296
La Paz,Papaliza,1988,produccion,360
La Paz,Papaliza,1989,produccion,240
La Paz,Papaliza,1990,produccion,303
La Paz,Papaliza,1991,produccion,303
La Paz,Papaliza,1992,produccion,378
La Paz,Papaliza,1993,produccion,373
La Paz,Papaliza,1994,produccion,391
La Paz,Papaliza,1995,produccion,458
La Paz,Papaliza,1996,produccion,440
La Paz,Papaliza,1997,produccion,437
La Paz,Papaliza,1998,produccion,439
La Paz,Papaliza,1999,produccion,420
La Paz,Papaliza,2000,produccion,465
La Paz,Papaliza,2001,produccion,540
La Paz,Papaliza,2002,produccion,485
La Paz,Papaliza,2003,produccion,635
La Paz,Papaliza,2004,produccion,668
La Paz,Papaliza,2005,produccion,723
La Paz,Papaliza,2006,produccion,677
La Paz,Papaliza,2007,produccion,817
La Paz,Papaliza,2008,produccion,796
La Paz,Papaliza,2009,produccion,954
La Paz,Papaliza,2010,produccion,1008
La Paz,Papaliza,2011,produccion,1136
La Paz,Papaliza,2012,produccion,1108
La Paz,Papaliza,2013,produccion,1122
La Paz,Papaliza,2014,produccion,1154
La Paz,Papaliza,2015,produccion,1171
La Paz,Papaliza,2016,produccion,1203
La Paz,Papaliza,2017,produccion,1324
La Paz,Papaliza,2018,produccion,1323
La Paz,Papaliza,2019,produccion,1367.76121024367
La Paz,Papaliza,2020,produccion,1292.25648451077
La Paz,Racacha,1984,produccion,338
La Paz,Racacha,1985,produccion,338
La Paz,Racacha,1986,produccion,275
La Paz,Racacha,1987,produccion,317
La Paz,Racacha,1988,produccion,337
La Paz,Racacha,1989,produccion,322
La Paz,Racacha,1990,produccion,352
La Paz,Racacha,1991,produccion,379
La Paz,Racacha,1992,produccion,335
La Paz,Racacha,1993,produccion,344
La Paz,Racacha,1994,produccion,348
La Paz,Racacha,1995,produccion,339
La Paz,Racacha,1996,produccion,352
La Paz,Racacha,1997,produccion,362
La Paz,Racacha,1998,produccion,378
La Paz,Racacha,1999,produccion,350
La Paz,Racacha,2000,produccion,427
La Paz,Racacha,2001,produccion,431
La Paz,Racacha,2002,produccion,367
La Paz,Racacha,2003,produccion,355
La Paz,Racacha,2004,produccion,355
La Paz,Racacha,2005,produccion,356
La Paz,Racacha,2006,produccion,352
La Paz,Racacha,2007,produccion,406
La Paz,Racacha,2008,produccion,456
La Paz,Racacha,2009,produccion,476
La Paz,Racacha,2010,produccion,475
La Paz,Racacha,2011,produccion,503
La Paz,Racacha,2012,produccion,487
La Paz,Racacha,2013,produccion,519
La Paz,Racacha,2014,produccion,762
La Paz,Racacha,2015,produccion,1038
La Paz,Racacha,2016,produccion,745
La Paz,Racacha,2017,produccion,1154
La Paz,Racacha,2018,produccion,1146
La Paz,Racacha,2019,produccion,1338.02588453388
La Paz,Racacha,2020,produccion,1121.80761339035
La Paz,Yuca,1984,produccion,2311
La Paz,Yuca,1985,produccion,2662
La Paz,Yuca,1986,produccion,3793
La Paz,Yuca,1987,produccion,4330
La Paz,Yuca,1988,produccion,4944
La Paz,Yuca,1989,produccion,5684
La Paz,Yuca,1990,produccion,5992
La Paz,Yuca,1991,produccion,5948
La Paz,Yuca,1992,produccion,6126
La Paz,Yuca,1993,produccion,6569
La Paz,Yuca,1994,produccion,6737
La Paz,Yuca,1995,produccion,7151
La Paz,Yuca,1996,produccion,7464
La Paz,Yuca,1997,produccion,7879
La Paz,Yuca,1998,produccion,8089
La Paz,Yuca,1999,produccion,8984
La Paz,Yuca,2000,produccion,9261
La Paz,Yuca,2001,produccion,9745
La Paz,Yuca,2002,produccion,9888
La Paz,Yuca,2003,produccion,10394
La Paz,Yuca,2004,produccion,9280
La Paz,Yuca,2005,produccion,10491
La Paz,Yuca,2006,produccion,10478
La Paz,Yuca,2007,produccion,10631
La Paz,Yuca,2008,produccion,10707
La Paz,Yuca,2009,produccion,12968
La Paz,Yuca,2010,produccion,13671
La Paz,Yuca,2011,produccion,14017
La Paz,Yuca,2012,produccion,14785
La Paz,Yuca,2013,produccion,14901
La Paz,Yuca,2014,produccion,15404
La Paz,Yuca,2015,produccion,15779
La Paz,Yuca,2016,produccion,16054
La Paz,Yuca,2017,produccion,16418
La Paz,Yuca,2018,produccion,16584
La Paz,Yuca,2019,produccion,16939.3825904388
La Paz,Yuca,2020,produccion,16451.7493273163
La Paz,Alfalfa,1984,produccion,24363
La Paz,Alfalfa,1985,produccion,24887
La Paz,Alfalfa,1986,produccion,34422
La Paz,Alfalfa,1987,produccion,38056
La Paz,Alfalfa,1988,produccion,33845
La Paz,Alfalfa,1989,produccion,28880
La Paz,Alfalfa,1990,produccion,35165
La Paz,Alfalfa,1991,produccion,37404
La Paz,Alfalfa,1992,produccion,41936
La Paz,Alfalfa,1993,produccion,42332
La Paz,Alfalfa,1994,produccion,45035
La Paz,Alfalfa,1995,produccion,80273
La Paz,Alfalfa,1996,produccion,76479
La Paz,Alfalfa,1997,produccion,83215
La Paz,Alfalfa,1998,produccion,98343
La Paz,Alfalfa,1999,produccion,101641
La Paz,Alfalfa,2000,produccion,104542
La Paz,Alfalfa,2001,produccion,111693
La Paz,Alfalfa,2002,produccion,105680
La Paz,Alfalfa,2003,produccion,134451
La Paz,Alfalfa,2004,produccion,148577
La Paz,Alfalfa,2005,produccion,142279
La Paz,Alfalfa,2006,produccion,148693
La Paz,Alfalfa,2007,produccion,149399
La Paz,Alfalfa,2008,produccion,172415
La Paz,Alfalfa,2009,produccion,186835
La Paz,Alfalfa,2010,produccion,173860
La Paz,Alfalfa,2011,produccion,192650
La Paz,Alfalfa,2012,produccion,196411
La Paz,Alfalfa,2013,produccion,200733
La Paz,Alfalfa,2014,produccion,203069
La Paz,Alfalfa,2015,produccion,226745
La Paz,Alfalfa,2016,produccion,213771
La Paz,Alfalfa,2017,produccion,218496
La Paz,Alfalfa,2018,produccion,232006
La Paz,Alfalfa,2019,produccion,234996
La Paz,Alfalfa,2020,produccion,238369.84142745
La Paz,Avena berza,1984,produccion,850
La Paz,Avena berza,1985,produccion,823
La Paz,Avena berza,1986,produccion,1043
La Paz,Avena berza,1987,produccion,1281
