dept_code,dept,program,tip,year,corriente_bob,corriente_pct,inversion_bob,inversion_pct,total_bob,total_pct,program_code
1,Beni,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2012,373777,0.11,703443,0.38,1077220,0.2,30
1,Beni,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2013,383287,0.09,,0,383287,0.06,30
1,Beni,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2014,530738,0.11,,0,530738,0.07,30
1,Beni,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2015,705551,0.12,,0,705551,0.08,30
1,Beni,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2016,618150,0.11,,0,618150,0.08,30
1,Beni,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2017,563920,0.12,,0,563920,0.1,30
1,Beni,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2018,567920,0.11,,0,567920,0.09,30
1,Beni,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2019,497111,0.08,,0,497111,0.07,30
1,Beni,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2020,588489,0.09,,0,588489,0.07,30
1,Beni,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2021,595066,0.11,,0,595066,0.09,30
1,Beni,31 GESTIÓN DE RIESGOS,total,2012,3743204,1.08,1522000,0.82,5265204,0.99,31
1,Beni,31 GESTIÓN DE RIESGOS,total,2013,4095743,0.95,823387,0.35,4919130,0.74,31
1,Beni,31 GESTIÓN DE RIESGOS,total,2014,4795676,0.96,,0,4795676,0.66,31
1,Beni,31 GESTIÓN DE RIESGOS,total,2015,9176503,1.55,6901000,2,16077503,1.71,31
1,Beni,31 GESTIÓN DE RIESGOS,total,2016,6252647,1.08,1655320,1.09,7907967,1.09,31
1,Beni,31 GESTIÓN DE RIESGOS,total,2017,4721743,1.02,320000,0.36,5041743,0.91,31
1,Beni,31 GESTIÓN DE RIESGOS,total,2018,5480799,1.08,2200000,1.73,7680799,1.21,31
1,Beni,31 GESTIÓN DE RIESGOS,total,2019,5992223,0.93,5230529,4.89,11222752,1.49,31
1,Beni,31 GESTIÓN DE RIESGOS,total,2020,5943483,0.96,1664489,1.01,7607972,0.97,31
1,Beni,31 GESTIÓN DE RIESGOS,total,2021,6185768,1.12,5e+05,0.68,6685768,1.07,31
1,Beni,32 RECURSOS HÍDRICOS,total,2012,,0,134671,0.07,134671,0.03,32
1,Beni,32 RECURSOS HÍDRICOS,total,2013,,0,,0,,0,32
1,Beni,32 RECURSOS HÍDRICOS,total,2014,1,0,,0,1,0,32
1,Beni,32 RECURSOS HÍDRICOS,total,2015,,0,,0,,0,32
1,Beni,32 RECURSOS HÍDRICOS,total,2016,,0,860000,0.57,860000,0.12,32
1,Beni,32 RECURSOS HÍDRICOS,total,2017,,0,,0,,0,32
1,Beni,32 RECURSOS HÍDRICOS,total,2018,,0,,0,,0,32
1,Beni,32 RECURSOS HÍDRICOS,total,2019,,0,,0,,0,32
1,Beni,32 RECURSOS HÍDRICOS,total,2020,,0,,0,,0,32
1,Beni,32 RECURSOS HÍDRICOS,total,2021,,0,,0,,0,32
1,Beni,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2012,3792699,1.1,2293416,1.23,6086115,1.15,33
1,Beni,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2013,15381473,3.56,5331781,2.27,20713254,3.1,33
1,Beni,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2014,22707572,4.54,5800000,2.62,28507572,3.95,33
1,Beni,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2015,17738456,2.99,7275399,2.1,25013855,2.67,33
1,Beni,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2016,14132327,2.45,2740000,1.81,16872327,2.32,33
1,Beni,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2017,9574061,2.06,6831798,7.77,16405859,2.97,33
1,Beni,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2018,9631739,1.9,5111466,4.03,14743205,2.33,33
1,Beni,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2019,11298826,1.75,3940669,3.68,15239495,2.02,33
1,Beni,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2020,9550911,1.54,3243518,1.97,12794429,1.63,33
1,Beni,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2021,10220759,1.85,1600993,2.18,11821752,1.89,33
1,Beni,34 FORTALECIMIENTO INSTITUCIONAL,total,2012,23829122,6.9,240137,0.13,24069259,4.53,34
1,Beni,34 FORTALECIMIENTO INSTITUCIONAL,total,2013,25152533,5.82,1865418,0.79,27017951,4.05,34
1,Beni,34 FORTALECIMIENTO INSTITUCIONAL,total,2014,30274952,6.06,1837744,0.83,32112696,4.45,34
1,Beni,34 FORTALECIMIENTO INSTITUCIONAL,total,2015,35829737,6.05,7301715,2.11,43131452,4.6,34
1,Beni,34 FORTALECIMIENTO INSTITUCIONAL,total,2016,40116794,6.96,1350000,0.89,41466794,5.7,34
1,Beni,34 FORTALECIMIENTO INSTITUCIONAL,total,2017,34088050,7.34,1260420,1.43,35348470,6.4,34
1,Beni,34 FORTALECIMIENTO INSTITUCIONAL,total,2018,35891018,7.09,2280000,1.8,38171018,6.03,34
1,Beni,34 FORTALECIMIENTO INSTITUCIONAL,total,2019,42512971,6.58,554838,0.52,43067809,5.72,34
1,Beni,34 FORTALECIMIENTO INSTITUCIONAL,total,2020,47045476,7.57,1667694,1.01,48713170,6.19,34
1,Beni,34 FORTALECIMIENTO INSTITUCIONAL,total,2021,37767841,6.83,718198,0.98,38486039,6.14,34
1,Beni,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2012,,0,,0,,0,35
1,Beni,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2013,2394207,0.55,850000,0.36,3244207,0.49,35
1,Beni,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2014,1899150,0.38,2350000,1.06,4249150,0.59,35
1,Beni,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2015,3220030,0.54,3606000,1.04,6826030,0.73,35
1,Beni,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2016,2271314,0.39,827856,0.55,3099170,0.43,35
1,Beni,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2017,1081282,0.23,575000,0.65,1656282,0.3,35
1,Beni,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2018,978966,0.19,159985,0.13,1138951,0.18,35
1,Beni,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2019,1054899,0.16,,0,1054899,0.14,35
1,Beni,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2020,215000,0.03,35000,0.02,250000,0.03,35
1,Beni,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2021,185020,0.03,,0,185020,0.03,35
1,Beni,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2012,125760,0.04,,0,125760,0.02,97
1,Beni,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2013,125000,0.03,,0,125000,0.02,97
1,Beni,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2014,125000,0.03,,0,125000,0.02,97
1,Beni,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2015,125000,0.02,,0,125000,0.01,97
1,Beni,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2016,,0,,0,,0,97
1,Beni,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2017,,0,,0,,0,97
1,Beni,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2018,,0,,0,,0,97
1,Beni,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2019,,0,,0,,0,97
1,Beni,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2020,,0,,0,,0,97
1,Beni,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2021,,0,,0,,0,97
1,Beni,98 PARTIDAS NO ASIGNABLES A PROGRAMAS - OTRAS TRANSFERENCIAS,total,2012,345286950,100,185978494,100,531265444,100,98
1,Beni,98 PARTIDAS NO ASIGNABLES A PROGRAMAS - OTRAS TRANSFERENCIAS,total,2013,431979060,100,235308822,100,667287882,100,98
1,Beni,98 PARTIDAS NO ASIGNABLES A PROGRAMAS - OTRAS TRANSFERENCIAS,total,2014,499840567,100,221521778,100,721362345,100,98
1,Beni,98 PARTIDAS NO ASIGNABLES A PROGRAMAS - OTRAS TRANSFERENCIAS,total,2015,592551526,100,345838328,100,938389854,100,98
1,Beni,98 PARTIDAS NO ASIGNABLES A PROGRAMAS - OTRAS TRANSFERENCIAS,total,2016,576323589,100,151796593,100,728120182,100,98
1,Beni,98 PARTIDAS NO ASIGNABLES A PROGRAMAS - OTRAS TRANSFERENCIAS,total,2017,464651504,100,87918447,100,552569951,100,98
1,Beni,98 PARTIDAS NO ASIGNABLES A PROGRAMAS - OTRAS TRANSFERENCIAS,total,2018,506242869,100,126831674,100,633074543,100,98
1,Beni,98 PARTIDAS NO ASIGNABLES A PROGRAMAS - OTRAS TRANSFERENCIAS,total,2019,646192868,100,106956126,100,753148994,100,98
1,Beni,98 PARTIDAS NO ASIGNABLES A PROGRAMAS - OTRAS TRANSFERENCIAS,total,2020,621679517,100,164986795,100,786666312,100,98
1,Beni,98 PARTIDAS NO ASIGNABLES A PROGRAMAS - OTRAS TRANSFERENCIAS,total,2021,552957152,100,73486216,100,626443368,100,98
1,Beni,99 PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,total,2012,40517168,,,,40517168,,99
1,Beni,99 PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,total,2013,77998243,,,,77998243,,99
1,Beni,99 PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,total,2014,42463445,,,,42463445,,99
1,Beni,99 PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,total,2015,109659058,,,,109659058,,99
1,Beni,99 PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,total,2016,72066046,,,,72066046,,99
1,Beni,99 PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,total,2017,58364630,,,,58364630,,99
1,Beni,99 PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,total,2018,25441092,,,,25441092,,99
1,Beni,99 PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,total,2019,50335618,,,,50335618,,99
1,Beni,99 PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,total,2020,40139732,,,,40139732,,99
1,Beni,99 PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,total,2021,18226766,,,,18226766,,99
2,Chuquisaca,0 EJECUTIVO MUNICIPAL,total,2012,1410849,0.31,,0,1410849,0.19,0
2,Chuquisaca,0 EJECUTIVO MUNICIPAL,total,2013,28910048,5.08,,0,28910048,3.12,0
2,Chuquisaca,0 EJECUTIVO MUNICIPAL,total,2014,32601512,5.36,,0,32601512,3.19,0
2,Chuquisaca,0 EJECUTIVO MUNICIPAL,total,2015,36417195,4.78,,0,36417195,2.74,0
2,Chuquisaca,0 EJECUTIVO MUNICIPAL,total,2016,38949548,5.87,,0,38949548,3.9,0
2,Chuquisaca,0 EJECUTIVO MUNICIPAL,total,2017,38309213,5.97,,0,38309213,4.28,0
2,Chuquisaca,0 EJECUTIVO MUNICIPAL,total,2018,38558505,5.5,,0,38558505,3.82,0
2,Chuquisaca,0 EJECUTIVO MUNICIPAL,total,2019,39610292,4.49,,0,39610292,3.13,0
2,Chuquisaca,0 EJECUTIVO MUNICIPAL,total,2020,38067297,4.46,,0,38067297,3.31,0
2,Chuquisaca,0 EJECUTIVO MUNICIPAL,total,2021,34103647,7.69,,0,34103647,6.64,0
2,Chuquisaca,1 CONCEJO MUNICIPAL,total,2012,,0,,0,,0,1
2,Chuquisaca,1 CONCEJO MUNICIPAL,total,2013,,0,,0,,0,1
2,Chuquisaca,1 CONCEJO MUNICIPAL,total,2014,,0,,0,,0,1
2,Chuquisaca,1 CONCEJO MUNICIPAL,total,2015,,0,,0,,0,1
2,Chuquisaca,1 CONCEJO MUNICIPAL,total,2016,,0,,0,,0,1
2,Chuquisaca,1 CONCEJO MUNICIPAL,total,2017,,0,,0,,0,1
2,Chuquisaca,1 CONCEJO MUNICIPAL,total,2018,,0,,0,,0,1
2,Chuquisaca,1 CONCEJO MUNICIPAL,total,2019,,0,,0,,0,1
2,Chuquisaca,1 CONCEJO MUNICIPAL,total,2020,1142129,0.13,106603838,0,107745967,9.36,1
2,Chuquisaca,1 CONCEJO MUNICIPAL,total,2021,,0,,0,,0,1
2,Chuquisaca,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2012,19363674,4.31,4390087,1.48,23753761,3.18,10
2,Chuquisaca,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2013,24969759,4.39,5813689,1.63,30783448,3.32,10
2,Chuquisaca,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2014,26269343,4.32,3666228,0.89,29935571,2.93,10
2,Chuquisaca,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2015,33243231,4.36,5360911,0.94,38604142,2.9,10
2,Chuquisaca,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2016,25403054,3.83,3901412,1.16,29304466,2.93,10
2,Chuquisaca,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2017,18404593,2.87,5451108,2.15,23855701,2.67,10
2,Chuquisaca,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2018,19048983,2.72,5630658,1.83,24679641,2.45,10
2,Chuquisaca,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2019,20889680,2.37,2602470,0.68,23492150,1.86,10
2,Chuquisaca,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2020,21228585,2.49,9566696,3.22,30795281,2.68,10
2,Chuquisaca,10 PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,total,2021,12414847,2.8,675832,0.96,13090679,2.55,10
2,Chuquisaca,11 SANEAMIENTO BÁSICO,total,2012,1887246,0.42,30048180,10.11,31935426,4.28,11
2,Chuquisaca,11 SANEAMIENTO BÁSICO,total,2013,2415159,0.42,42386760,11.88,44801919,4.84,11
2,Chuquisaca,11 SANEAMIENTO BÁSICO,total,2014,2455801,0.4,42248169,10.21,44703970,4.38,11
2,Chuquisaca,11 SANEAMIENTO BÁSICO,total,2015,3663084,0.48,54361437,9.58,58024521,4.36,11
2,Chuquisaca,11 SANEAMIENTO BÁSICO,total,2016,2886673,0.44,31069908,9.26,33956581,3.4,11
2,Chuquisaca,11 SANEAMIENTO BÁSICO,total,2017,2103191,0.33,23627424,9.32,25730615,2.88,11
2,Chuquisaca,11 SANEAMIENTO BÁSICO,total,2018,2564074,0.37,31154522,10.13,33718596,3.34,11
2,Chuquisaca,11 SANEAMIENTO BÁSICO,total,2019,4108319,0.47,17817667,4.65,21925986,1.73,11
2,Chuquisaca,11 SANEAMIENTO BÁSICO,total,2020,3682021,0.43,29844474,10.06,33526495,2.91,11
2,Chuquisaca,11 SANEAMIENTO BÁSICO,total,2021,1690442,0.38,11699283,16.6,13389725,2.61,11
2,Chuquisaca,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2012,130000,0.03,28154757,9.47,28284757,3.79,12
2,Chuquisaca,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2013,572000,0.1,26104781,7.31,26676781,2.88,12
2,Chuquisaca,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2014,708830,0.12,20815734,5.03,21524564,2.11,12
2,Chuquisaca,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2015,944383,0.12,41765642,7.36,42710025,3.21,12
2,Chuquisaca,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2016,790000,0.12,22531796,6.72,23321796,2.33,12
2,Chuquisaca,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2017,788701,0.12,14271460,5.63,15060161,1.68,12
2,Chuquisaca,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2018,1114949,0.16,52091011,16.94,53205960,5.27,12
2,Chuquisaca,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2019,1015620,0.12,73679574,19.21,74695194,5.9,12
2,Chuquisaca,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2020,,0,,0,,0,12
2,Chuquisaca,12 CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,total,2021,1225956,0.28,17594205,24.96,18820161,3.66,12
2,Chuquisaca,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2012,8554005,1.9,7682873,2.59,16236878,2.18,13
2,Chuquisaca,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2013,11902679,2.09,12069052,3.38,23971731,2.59,13
2,Chuquisaca,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2014,14338671,2.36,6075000,1.47,20413671,2,13
2,Chuquisaca,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2015,15600342,2.05,1948338,0.34,17548680,1.32,13
2,Chuquisaca,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2016,17581928,2.65,5026000,1.5,22607928,2.26,13
2,Chuquisaca,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2017,12713114,1.98,12791127,5.04,25504241,2.85,13
2,Chuquisaca,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2018,17517204,2.5,9876744,3.21,27393948,2.72,13
2,Chuquisaca,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2019,42081543,4.77,3632999,0.95,45714542,3.61,13
2,Chuquisaca,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2020,18671173,2.19,3282876,1.11,21954049,1.91,13
2,Chuquisaca,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2021,2895725,0.65,941486,1.34,3837211,0.75,13
2,Chuquisaca,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2012,3234180,0.72,,0,3234180,0.43,14
2,Chuquisaca,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2013,3600965,0.63,,0,3600965,0.39,14
2,Chuquisaca,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2014,4460667,0.73,,0,4460667,0.44,14
2,Chuquisaca,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2015,2712105,0.36,,0,2712105,0.2,14
2,Chuquisaca,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2016,2615784,0.39,419603,0.13,3035387,0.3,14
2,Chuquisaca,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2017,4151702,0.65,,0,4151702,0.46,14
2,Chuquisaca,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2018,2430541,0.35,2707958,0.88,5138499,0.51,14
2,Chuquisaca,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2019,2603790,0.3,1342828,0.35,3946618,0.31,14
2,Chuquisaca,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2020,2532954,0.3,344857,0.12,2877811,0.25,14
2,Chuquisaca,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2021,1412432,0.32,,0,1412432,0.27,14
2,Chuquisaca,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2012,2334691,0.52,5775696,1.94,8110387,1.09,15
2,Chuquisaca,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2013,2220785,0.39,1063000,0.3,3283785,0.35,15
2,Chuquisaca,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2014,690000,0.11,210000,0.05,9e+05,0.09,15
2,Chuquisaca,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2015,850000,0.11,250000,0.04,1100000,0.08,15
2,Chuquisaca,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2016,264182,0.04,,0,264182,0.03,15
2,Chuquisaca,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2017,170460,0.03,,0,170460,0.02,15
2,Chuquisaca,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2018,176500,0.03,,0,176500,0.02,15
2,Chuquisaca,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2019,162500,0.02,180000,0.05,342500,0.03,15
2,Chuquisaca,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2020,,0,,0,,0,15
2,Chuquisaca,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2021,79500,0.02,,0,79500,0.02,15
2,Chuquisaca,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2012,1915901,0.43,6700180,2.25,8616081,1.15,16
2,Chuquisaca,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2013,12310700,2.16,5196846,1.46,17507546,1.89,16
2,Chuquisaca,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2014,8899854,1.46,16150000,3.9,25049854,2.45,16
2,Chuquisaca,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2015,15273874,2,17455600,3.08,32729474,2.46,16
2,Chuquisaca,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2016,15661828,2.36,1400000,0.42,17061828,1.71,16
2,Chuquisaca,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2017,9274194,1.45,5e+05,0.2,9774194,1.09,16
2,Chuquisaca,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2018,28701069,4.09,762741,0.25,29463810,2.92,16
2,Chuquisaca,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2019,33328696,3.78,3198505,0.83,36527201,2.89,16
2,Chuquisaca,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2020,26436596,3.1,,0,26436596,2.3,16
2,Chuquisaca,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2021,1826894,0.41,,0,1826894,0.36,16
2,Chuquisaca,17 INFRAESTRUCTURA URBANA Y RURAL,total,2012,12031212,2.68,87766308,29.53,99797520,13.37,17
2,Chuquisaca,17 INFRAESTRUCTURA URBANA Y RURAL,total,2013,18328230,3.22,101161275,28.34,119489505,12.9,17
2,Chuquisaca,17 INFRAESTRUCTURA URBANA Y RURAL,total,2014,25745932,4.24,131013075,31.67,156759007,15.35,17
2,Chuquisaca,17 INFRAESTRUCTURA URBANA Y RURAL,total,2015,31879479,4.18,236814922,41.72,268694401,20.2,17
2,Chuquisaca,17 INFRAESTRUCTURA URBANA Y RURAL,total,2016,20837030,3.14,115474278,34.42,136311308,13.64,17
2,Chuquisaca,17 INFRAESTRUCTURA URBANA Y RURAL,total,2017,24049111,3.75,64886538,25.59,88935649,9.94,17
2,Chuquisaca,17 INFRAESTRUCTURA URBANA Y RURAL,total,2018,18189817,2.59,113623725,36.96,131813542,13.06,17
2,Chuquisaca,17 INFRAESTRUCTURA URBANA Y RURAL,total,2019,26855148,3.04,170843443,44.55,197698591,15.62,17
2,Chuquisaca,17 INFRAESTRUCTURA URBANA Y RURAL,total,2020,28401382,3.33,75495170,25.44,103896552,9.03,17
2,Chuquisaca,17 INFRAESTRUCTURA URBANA Y RURAL,total,2021,4396427,0.99,17896905,25.39,22293332,4.34,17
2,Chuquisaca,18 GESTIÓN DE CAMINOS VECINALES,total,2012,13300741,2.96,26389764,8.88,39690505,5.32,18
2,Chuquisaca,18 GESTIÓN DE CAMINOS VECINALES,total,2013,16552630,2.91,27739125,7.77,44291755,4.78,18
2,Chuquisaca,18 GESTIÓN DE CAMINOS VECINALES,total,2014,17357801,2.86,31655830,7.65,49013631,4.8,18
2,Chuquisaca,18 GESTIÓN DE CAMINOS VECINALES,total,2015,19251857,2.52,33308498,5.87,52560355,3.95,18
2,Chuquisaca,18 GESTIÓN DE CAMINOS VECINALES,total,2016,16985948,2.56,27057186,8.07,44043134,4.41,18
2,Chuquisaca,18 GESTIÓN DE CAMINOS VECINALES,total,2017,14074018,2.19,14738712,5.81,28812730,3.22,18
2,Chuquisaca,18 GESTIÓN DE CAMINOS VECINALES,total,2018,16622333,2.37,11247943,3.66,27870276,2.76,18
2,Chuquisaca,18 GESTIÓN DE CAMINOS VECINALES,total,2019,18445206,2.09,12547053,3.27,30992259,2.45,18
2,Chuquisaca,18 GESTIÓN DE CAMINOS VECINALES,total,2020,17882479,2.09,12512597,4.22,30395076,2.64,18
2,Chuquisaca,18 GESTIÓN DE CAMINOS VECINALES,total,2021,10520874,2.37,8303577,11.78,18824451,3.66,18
2,Chuquisaca,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2012,3917242,0.87,430000,0.14,4347242,0.58,19
2,Chuquisaca,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2013,4144471,0.73,,0,4144471,0.45,19
2,Chuquisaca,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2014,5923325,0.97,,0,5923325,0.58,19
2,Chuquisaca,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2015,8712345,1.14,,0,8712345,0.65,19
2,Chuquisaca,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2016,8516629,1.28,,0,8516629,0.85,19
2,Chuquisaca,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2017,8464547,1.32,1903579,0.75,10368126,1.16,19
2,Chuquisaca,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2018,9458111,1.35,,0,9458111,0.94,19
