municipio,dept,year,area_antropico,area_natural,area_no_def,area_total_ha,antropico_share,natural_share
Urubichá,Santa Cruz,2023,14713.1852075199,1033142.13264661,,1047855.31785413,1.40412373319349,98.5958762668065
Urubichá,Santa Cruz,2024,20860.5403244328,1026994.7775297,,1047855.31785413,1.99078441164496,98.009215588355
Uyuni (Thola Pampa),Potosi,1985,55579.6446902525,749852.773366127,,805432.418056379,6.90059692709836,93.0994030729017
Uyuni (Thola Pampa),Potosi,1986,56062.7832009407,749369.634855436,,805432.418056376,6.96058191154365,93.0394180884564
Uyuni (Thola Pampa),Potosi,1987,56230.9583121528,749201.459744215,,805432.418056368,6.98146201364066,93.0185379863593
Uyuni (Thola Pampa),Potosi,1988,56426.5181107435,749005.899945637,,805432.418056381,7.00574211389559,92.9942578861044
Uyuni (Thola Pampa),Potosi,1989,56487.3569118301,748945.061144566,,805432.418056396,7.01329567142837,92.9867043285716
Uyuni (Thola Pampa),Potosi,1990,56713.2100151682,748719.208041225,,805432.418056393,7.04133689478555,92.9586631052145
Uyuni (Thola Pampa),Potosi,1991,57599.0995252328,747833.318531162,,805432.418056395,7.15132619869291,92.8486738013071
Uyuni (Thola Pampa),Potosi,1992,57972.2702995739,747460.147756825,,805432.418056399,7.19765792882631,92.8023420711737
Uyuni (Thola Pampa),Potosi,1993,57773.1454487679,747659.272607632,,805432.4180564,7.17293520270528,92.8270647972947
Uyuni (Thola Pampa),Potosi,1994,57795.9576325756,747636.460423826,,805432.418056402,7.1757674929504,92.8242325070496
Uyuni (Thola Pampa),Potosi,1995,58370.696977631,747061.721078768,,805432.418056399,7.24712535391688,92.7528746460831
Uyuni (Thola Pampa),Potosi,1996,58686.4121304878,746746.005925895,,805432.418056383,7.28632357164193,92.7136764283581
Uyuni (Thola Pampa),Potosi,1997,58657.1839987799,746775.234057583,,805432.418056363,7.28269469713288,92.7173053028671
Uyuni (Thola Pampa),Potosi,1998,57435.8026681166,747996.615388281,,805432.418056397,7.13105176554923,92.8689482344508
Uyuni (Thola Pampa),Potosi,1999,58109.5948349013,747322.823221479,,805432.41805638,7.21470771875905,92.785292281241
Uyuni (Thola Pampa),Potosi,2000,58977.4309078443,746454.987148542,,805432.418056386,7.32245556370385,92.6775444362961
Uyuni (Thola Pampa),Potosi,2001,57902.6807585648,747529.737297808,,805432.418056373,7.18901790646725,92.8109820935328
Uyuni (Thola Pampa),Potosi,2002,57826.5666542972,747605.851402084,,805432.418056382,7.17956781449654,92.8204321855035
Uyuni (Thola Pampa),Potosi,2003,58814.2970737622,746618.120982636,,805432.418056398,7.30220137099621,92.6977986290038
Uyuni (Thola Pampa),Potosi,2004,57919.4622087414,747512.955847661,,805432.418056402,7.19110143946124,92.8088985605388
Uyuni (Thola Pampa),Potosi,2005,58209.9582421645,747222.459814209,,805432.418056374,7.22716852925211,92.7728314707479
Uyuni (Thola Pampa),Potosi,2006,57939.7019433055,747492.716113069,,805432.418056375,7.19361434235816,92.8063856576419
Uyuni (Thola Pampa),Potosi,2007,58675.5262772894,746756.891779093,,805432.418056382,7.28497201774935,92.7150279822507
Uyuni (Thola Pampa),Potosi,2008,58167.7589908029,747264.659065583,,805432.418056386,7.22192920061118,92.7780707993888
Uyuni (Thola Pampa),Potosi,2009,57939.8873700022,747492.53068638,,805432.418056383,7.19363736436373,92.8063626356363
Uyuni (Thola Pampa),Potosi,2010,58695.6659699708,746736.752086414,,805432.418056385,7.28747249975501,92.712527500245
Uyuni (Thola Pampa),Potosi,2011,60957.3796412662,744475.038415131,,805432.418056397,7.56827987981456,92.4317201201855
Uyuni (Thola Pampa),Potosi,2012,61279.2405943729,744153.177462003,,805432.418056376,7.60824114110635,92.3917588588937
Uyuni (Thola Pampa),Potosi,2013,61680.9423735786,743751.47568281,,805432.418056389,7.65811519263436,92.3418848073656
Uyuni (Thola Pampa),Potosi,2014,63277.702798371,742154.715258022,,805432.418056393,7.85636403251161,92.1436359674884
Uyuni (Thola Pampa),Potosi,2015,86509.9918296087,718922.426226772,,805432.418056381,10.7408132439428,89.2591867560572
Uyuni (Thola Pampa),Potosi,2016,86520.5340323301,718911.884024035,,805432.418056365,10.7421221312544,89.2578778687456
Uyuni (Thola Pampa),Potosi,2017,87533.1243034789,717899.293752902,,805432.418056381,10.8678422101147,89.1321577898853
Uyuni (Thola Pampa),Potosi,2018,88581.7792118647,716850.638844497,,805432.418056362,10.9980399628844,89.0019600371156
Uyuni (Thola Pampa),Potosi,2019,90158.3796808219,715274.038375547,,805432.418056369,11.1937858049453,88.8062141950547
Uyuni (Thola Pampa),Potosi,2020,90530.0081703663,714902.409886007,,805432.418056373,11.2399260497645,88.7600739502355
Uyuni (Thola Pampa),Potosi,2021,94534.4418566951,710897.976199719,,805432.418056415,11.7371041613666,88.2628958386334
Uyuni (Thola Pampa),Potosi,2022,91434.0631199211,713998.35493645,,805432.418056371,11.3521707185024,88.6478292814976
Uyuni (Thola Pampa),Potosi,2023,91805.9914987973,713626.426557589,,805432.418056387,11.3983481966541,88.6016518033459
Uyuni (Thola Pampa),Potosi,2024,116971.945477482,688460.472578965,,805432.418056446,14.5228752723589,85.4771247276412
Vacas,Cochabamba,1985,6991.76665280785,29056.0577489293,,36047.8244017372,19.3958075663254,80.6041924336746
Vacas,Cochabamba,1986,8239.09169442777,27808.7327073115,,36047.8244017392,22.856002633075,77.143997366925
Vacas,Cochabamba,1987,8740.84622370637,27306.978178035,,36047.8244017414,24.2479161191324,75.7520838808677
Vacas,Cochabamba,1988,8277.38885993678,27770.4355418035,,36047.8244017403,22.9622425134128,77.0377574865873
Vacas,Cochabamba,1989,8652.3616649661,27395.4627367734,,36047.8244017395,24.002451766683,75.9975482333171
Vacas,Cochabamba,1990,8676.67559362815,27371.1488081117,,36047.8244017399,24.0699008542923,75.9300991457078
Vacas,Cochabamba,1991,8886.04797512844,27161.7764266112,,36047.8244017397,24.6507192115028,75.3492807884972
Vacas,Cochabamba,1992,9814.67265542611,26233.1517463152,,36047.8244017413,27.2268099900975,72.7731900099025
Vacas,Cochabamba,1993,10122.392931586,25925.4314701554,,36047.8244017414,28.0804545061449,71.9195454938551
Vacas,Cochabamba,1994,9529.07195836796,26518.7524433738,,36047.8244017418,26.4345272329598,73.5654727670402
Vacas,Cochabamba,1995,10071.743165497,25976.0812362442,,36047.8244017412,27.9399473689472,72.0600526310528
Vacas,Cochabamba,1996,10295.5474750003,25752.2769267405,,36047.8244017407,28.5608012296662,71.4391987703339
Vacas,Cochabamba,1997,10363.6167730166,25684.2076287243,,36047.8244017409,28.7496317600685,71.2503682399315
Vacas,Cochabamba,1998,10492.5200562318,25555.3043455087,,36047.8244017405,29.1072213937139,70.8927786062862
Vacas,Cochabamba,1999,10854.6348955688,25193.1895061708,,36047.8244017396,30.1117614605473,69.8882385394527
Vacas,Cochabamba,2000,10928.1896950866,25119.6347066532,,36047.8244017398,30.3158092796279,69.6841907203721
Vacas,Cochabamba,2001,10855.3171131347,25192.5072886046,,36047.8244017392,30.1136539951935,69.8863460048065
Vacas,Cochabamba,2002,10890.3689582215,25157.4554435184,,36047.8244017399,30.2108910564263,69.7891089435737
Vacas,Cochabamba,2003,10947.7036945253,25100.1207072147,,36047.8244017399,30.3699429194869,69.6300570805131
Vacas,Cochabamba,2004,11032.4836974428,25015.3407042971,,36047.8244017398,30.6051304913433,69.3948695086568
Vacas,Cochabamba,2005,11062.786540381,24985.0378613587,,36047.8244017397,30.6891933812435,69.3108066187565
Vacas,Cochabamba,2006,11077.8861808412,24969.9382208984,,36047.8244017396,30.7310811808842,69.2689188191158
Vacas,Cochabamba,2007,11713.3152273011,24334.509174438,,36047.8244017391,32.4938201450405,67.5061798549595
Vacas,Cochabamba,2008,11826.8871157472,24220.937285992,,36047.8244017391,32.8088790711502,67.1911209288498
Vacas,Cochabamba,2009,11170.2626236329,24877.5617781062,,36047.8244017391,30.9873419797673,69.0126580202327
Vacas,Cochabamba,2010,10931.1089078065,25116.7154939334,,36047.82440174,30.3239074457955,69.6760925542045
Vacas,Cochabamba,2011,10743.4063217775,25304.4180799632,,36047.8244017407,29.8032031060902,70.1967968939098
Vacas,Cochabamba,2012,10710.656549164,25337.1678525769,,36047.8244017409,29.7123522068831,70.2876477931169
Vacas,Cochabamba,2013,10918.4334772402,25129.3909245007,,36047.8244017409,30.2887446286853,69.7112553713147
Vacas,Cochabamba,2014,10994.6379815188,25053.1864202223,,36047.8244017412,30.5001429739205,69.4998570260795
Vacas,Cochabamba,2015,11168.0914775516,24879.7329241892,,36047.8244017408,30.981319019664,69.018680980336
Vacas,Cochabamba,2016,11386.93646413,24660.887937611,,36047.8244017409,31.588415259757,68.411584740243
Vacas,Cochabamba,2017,11545.8863093997,24501.9380923411,,36047.8244017409,32.0293568364202,67.9706431635798
Vacas,Cochabamba,2018,11575.8317423038,24471.992659437,,36047.8244017408,32.1124282378184,67.8875717621816
Vacas,Cochabamba,2019,11753.6973192752,24294.1270824654,,36047.8244017406,32.6058438042871,67.3941561957129
Vacas,Cochabamba,2020,12661.2224030279,23386.6019987118,,36047.8244017398,35.123402349954,64.876597650046
Vacas,Cochabamba,2021,12682.0436664248,23365.7807353146,,36047.8244017394,35.1811624609802,64.8188375390198
Vacas,Cochabamba,2022,12701.4107877627,23346.4136139767,,36047.8244017393,35.2348886473988,64.7651113526013
Vacas,Cochabamba,2023,14950.211434015,21097.6129677255,,36047.8244017405,41.473269696945,58.526730303055
Vacas,Cochabamba,2024,15427.2966995911,20620.5277021487,,36047.8244017398,42.7967483631176,57.2032516368824
Vallegrande,Santa Cruz,1985,9904.31964116836,309090.174477568,,318994.494118736,3.10485598459319,96.8951440154068
Vallegrande,Santa Cruz,1986,10550.2765343935,308444.217584341,,318994.494118734,3.3073538035633,96.6926461964367
Vallegrande,Santa Cruz,1987,10424.5655728579,308569.928545876,,318994.494118733,3.26794529844698,96.732054701553
Vallegrande,Santa Cruz,1988,9488.75156939719,309505.742549339,,318994.494118736,2.97458161326925,97.0254183867308
Vallegrande,Santa Cruz,1989,9477.48928035908,309517.004838375,,318994.494118734,2.9710510542014,97.0289489457986
Vallegrande,Santa Cruz,1990,9569.38540017714,309425.108718558,,318994.494118735,2.99985911249467,97.0001408875053
Vallegrande,Santa Cruz,1991,10253.4479456484,308741.04617309,,318994.494118739,3.21430248317445,96.7856975168256
Vallegrande,Santa Cruz,1992,9496.49076419079,309498.003354546,,318994.494118737,2.97700773501626,97.0229922649838
Vallegrande,Santa Cruz,1993,9300.43049551406,309694.063623225,,318994.494118739,2.91554577492242,97.0844542250776
Vallegrande,Santa Cruz,1994,9746.45789197403,309248.036226761,,318994.494118735,3.05536868869788,96.9446313113021
Vallegrande,Santa Cruz,1995,10213.5340041383,308780.9601146,,318994.494118739,3.2017900598424,96.7982099401576
Vallegrande,Santa Cruz,1996,9431.22229434219,309563.271824399,,318994.494118741,2.95654704649277,97.0434529535073
Vallegrande,Santa Cruz,1997,9624.38021157853,309370.113907158,,318994.494118737,3.01709916284515,96.9829008371549
Vallegrande,Santa Cruz,1998,10745.9757698793,308248.518348857,,318994.494118736,3.36870258515479,96.6312974148452
Vallegrande,Santa Cruz,1999,10332.1356666139,308662.358452123,,318994.494118737,3.23896990609752,96.7610300939025
Vallegrande,Santa Cruz,2000,11337.1008296144,307657.393289126,,318994.494118741,3.55401144491051,96.4459885550895
Vallegrande,Santa Cruz,2001,11301.2998862673,307693.19423247,,318994.494118737,3.54278838494958,96.4572116150504
Vallegrande,Santa Cruz,2002,11062.8795424379,307931.614576301,,318994.494118739,3.46804717523432,96.5319528247657
Vallegrande,Santa Cruz,2003,12310.1696410768,306684.324477667,,318994.494118744,3.85905395486054,96.1409460451395
Vallegrande,Santa Cruz,2004,11764.9402918642,307229.553826882,,318994.494118746,3.68813271350214,96.3118672864979
Vallegrande,Santa Cruz,2005,10913.5755323305,308080.918586414,,318994.494118744,3.42124260247201,96.578757397528
Vallegrande,Santa Cruz,2006,10307.0792732423,308687.414845503,,318994.494118745,3.23111510175643,96.7688848982436
Vallegrande,Santa Cruz,2007,10339.3376088014,308655.156509943,,318994.494118745,3.24122760719268,96.7587723928073
Vallegrande,Santa Cruz,2008,11112.2384041566,307882.255714581,,318994.494118738,3.48352043970402,96.516479560296
Vallegrande,Santa Cruz,2009,11941.7626494996,307052.731469237,,318994.494118737,3.74356387638924,96.2564361236108
Vallegrande,Santa Cruz,2010,11969.7733726075,307024.720746127,,318994.494118734,3.75234481888963,96.2476551811104
Vallegrande,Santa Cruz,2011,11935.2944373475,307059.199681389,,318994.494118736,3.74153618867947,96.2584638113205
Vallegrande,Santa Cruz,2012,12452.8807239687,306541.613394768,,318994.494118737,3.90379174360718,96.0962082563928
Vallegrande,Santa Cruz,2013,12795.2833387025,306199.210780032,,318994.494118734,4.01112983910624,95.9888701608938
Vallegrande,Santa Cruz,2014,12361.258518561,306633.235600177,,318994.494118738,3.87506955338227,96.1249304466178
Vallegrande,Santa Cruz,2015,12588.0430685061,306406.451050236,,318994.494118742,3.94616311584999,96.05383688415
Vallegrande,Santa Cruz,2016,13026.9712127444,305967.522905994,,318994.494118739,4.08376052029769,95.9162394797023
Vallegrande,Santa Cruz,2017,13739.6423603638,305254.851758374,,318994.494118737,4.30717225960947,95.6928277403905
Vallegrande,Santa Cruz,2018,13666.7751469484,305327.718971787,,318994.494118735,4.2843294786967,95.7156705213033
Vallegrande,Santa Cruz,2019,14416.6846206178,304577.809498119,,318994.494118737,4.51941487593562,95.4805851240644
Vallegrande,Santa Cruz,2020,15327.1289550966,303667.365163642,,318994.494118739,4.80482554955678,95.1951744504432
Vallegrande,Santa Cruz,2021,16617.8721540162,302376.621964727,,318994.494118743,5.20945422582445,94.7905457741756
Vallegrande,Santa Cruz,2022,16933.4633599,302061.030758843,,318994.494118743,5.30838734589466,94.6916126541053
Vallegrande,Santa Cruz,2023,20328.4960957338,298665.998022995,,318994.494118729,6.37267930027895,93.6273206997211
Vallegrande,Santa Cruz,2024,21667.0176543336,297327.47646439,,318994.494118724,6.79228577728039,93.2077142227196
Viacha,La Paz,1985,59956.2993923175,25024.0607447799,,84980.3601370974,70.5531246226669,29.4468753773331
Viacha,La Paz,1986,59711.0956090047,25269.2645280925,,84980.3601370972,70.2645829138331,29.7354170861669
Viacha,La Paz,1987,62130.4051219376,22849.9550151648,,84980.3601371024,73.1114871973948,26.8885128026052
Viacha,La Paz,1988,61635.7405321836,23344.6196049185,,84980.3601371021,72.5293943597606,27.4706056402394
Viacha,La Paz,1989,60488.1709298443,24492.1892072571,,84980.3601371014,71.1790004564077,28.8209995435923
Viacha,La Paz,1990,61476.4347567614,23503.9253803389,,84980.3601371003,72.3419324860243,27.6580675139758
Viacha,La Paz,1991,61631.6069980472,23348.7531390536,,84980.3601371008,72.5245302545382,27.4754697454618
Viacha,La Paz,1992,62004.6674764719,22975.6926606297,,84980.3601371015,72.9635263682547,27.0364736317453
Viacha,La Paz,1993,62007.1652556643,22973.1948814375,,84980.3601371018,72.9664656111436,27.0335343888565
Viacha,La Paz,1994,57828.1450655999,27152.2150714973,,84980.3601370972,68.048835015887,31.951164984113
Viacha,La Paz,1995,59880.1823184039,25100.1778186952,,84980.360137099,70.4635544281044,29.5364455718956
Viacha,La Paz,1996,59627.6002575374,25352.7598795587,,84980.3601370961,70.1663303866236,29.8336696133764
Viacha,La Paz,1997,57833.4594823948,27146.9006547052,,84980.3601371,68.0550887159001,31.9449112840999
Viacha,La Paz,1998,60955.1984666031,24025.161670495,,84980.360137098,71.7285715996786,28.2714284003214
Viacha,La Paz,1999,59704.510566523,25275.8495705747,,84980.3601370977,70.2568340145917,29.7431659854083
Viacha,La Paz,2000,60110.9792962606,24869.3808408385,,84980.3601370991,70.7351430369128,29.2648569630873
Viacha,La Paz,2001,59055.8466802617,25924.5134568357,,84980.3601370974,69.4935236623944,30.5064763376056
Viacha,La Paz,2002,56580.7389289006,28399.6212081975,,84980.3601370981,66.5809592211887,33.4190407788113
Viacha,La Paz,2003,58562.158141938,26418.20199516,,84980.3601370981,68.9125793859431,31.0874206140569
Viacha,La Paz,2004,56613.9064660101,28366.453671085,,84980.3601370951,66.6199888711667,33.3800111288334
Viacha,La Paz,2005,58271.3963581861,26708.9637789104,,84980.3601370966,68.5704276425499,31.4295723574501
Viacha,La Paz,2006,60329.6577889985,24650.7023481004,,84980.360137099,70.9924713094515,29.0075286905485
Viacha,La Paz,2007,58917.1925583023,26063.1675787935,,84980.3601370959,69.3303634666331,30.6696365333669
Viacha,La Paz,2008,62642.5126704714,22337.8474666299,,84980.3601371013,73.7141059056568,26.2858940943432
Viacha,La Paz,2009,63172.6814182516,21807.6787188511,,84980.3601371027,74.3379779943651,25.6620220056349
Viacha,La Paz,2010,62840.4812258793,22139.8789112225,,84980.3601371019,73.947063915117,26.052936084883
Viacha,La Paz,2011,62640.5196146065,22339.8405224956,,84980.3601371021,73.7117605921488,26.2882394078513
Viacha,La Paz,2012,61203.3684758427,23776.9916612593,,84980.360137102,72.0206037925716,27.9793962074284
Viacha,La Paz,2013,62617.8404715667,22362.5196655383,,84980.360137105,73.6850730810517,26.3149269189484
Viacha,La Paz,2014,63295.2148944239,21685.1452426809,,84980.3601371049,74.4821683413735,25.5178316586265
Viacha,La Paz,2015,61259.8977759053,23720.4623611982,,84980.3601371034,72.0871242214923,27.9128757785077
Viacha,La Paz,2016,62380.2751792744,22600.0849578285,,84980.3601371029,73.40551990911,26.59448009089
Viacha,La Paz,2017,63371.5323725425,21608.8277645613,,84980.3601371039,74.5719743600774,25.4280256399226
Viacha,La Paz,2018,63579.0953079305,21401.2648291732,,84980.3601371037,74.8162224840595,25.1837775159405
Viacha,La Paz,2019,63493.7414611597,21486.6186759436,,84980.3601371033,74.7157829864711,25.2842170135289
Viacha,La Paz,2020,63082.542365608,21897.8177714952,,84980.3601371032,74.2319075417351,25.7680924582649
Viacha,La Paz,2021,63417.6361370742,21562.7240000299,,84980.3601371041,74.6262266184311,25.3737733815689
Viacha,La Paz,2022,64156.6385891812,20823.7215479239,,84980.360137105,75.4958421989182,24.5041578010819
Viacha,La Paz,2023,66124.3010421092,18856.059094998,,84980.3601371072,77.8112741996201,22.1887258003799
Viacha,La Paz,2024,67233.0321164523,17747.3280206558,,84980.360137108,79.1159651570997,20.8840348429003
Vila Vila,Cochabamba,1985,2626.27714362791,57458.0072270451,,60084.284370673,4.3709884725028,95.6290115274972
Vila Vila,Cochabamba,1986,2746.69076096189,57337.5936097103,,60084.2843706722,4.57139631391297,95.428603686087
Vila Vila,Cochabamba,1987,3171.18684608155,56913.0975245907,,60084.2843706722,5.27789733920745,94.7221026607926
Vila Vila,Cochabamba,1988,3158.68458141479,56925.5997892563,,60084.2843706711,5.25708946107817,94.7429105389218
Vila Vila,Cochabamba,1989,3357.97539070433,56726.3089799654,,60084.2843706697,5.58877487828337,94.4112251217166
Vila Vila,Cochabamba,1990,3383.496294104,56700.7880765654,,60084.2843706694,5.63125005072987,94.3687499492701
Vila Vila,Cochabamba,1991,3729.03352709351,56355.2508435761,,60084.2843706696,6.20633759085571,93.7936624091443
Vila Vila,Cochabamba,1992,4233.34516651001,55850.9392041594,,60084.2843706694,7.04567793533803,92.954322064662
Vila Vila,Cochabamba,1993,4692.88895452268,55391.3954161476,,60084.2843706703,7.8105098590697,92.1894901409303
Vila Vila,Cochabamba,1994,4634.2114297241,55450.0729409473,,60084.2843706714,7.71285116942521,92.2871488305748
Vila Vila,Cochabamba,1995,4636.03601861569,55448.2483520554,,60084.2843706711,7.71588788511672,92.2841121148833
Vila Vila,Cochabamba,1996,4923.74475246582,55160.5396182057,,60084.2843706715,8.19472979338539,91.8052702066146
Vila Vila,Cochabamba,1997,5202.08543917233,54882.1989314999,,60084.2843706723,8.65798019175797,91.342019808242
Vila Vila,Cochabamba,1998,5524.89369659424,54559.3906740773,,60084.2843706716,9.19523924510792,90.8047607548921
Vila Vila,Cochabamba,1999,5686.65027881472,54397.6340918575,,60084.2843706723,9.46445537028054,90.5355446297195
Vila Vila,Cochabamba,2000,5644.90410672002,54439.3802639525,,60084.2843706725,9.39497601718183,90.6050239828182
Vila Vila,Cochabamba,2001,5511.7043271973,54572.5800434745,,60084.2843706718,9.17328779884355,90.8267122011565
Vila Vila,Cochabamba,2002,5691.17484992674,54393.1095207447,,60084.2843706715,9.47198574392065,90.5280142560794
Vila Vila,Cochabamba,2003,6089.2881510071,53994.996219664,,60084.2843706711,10.1345771440684,89.8654228559316
Vila Vila,Cochabamba,2004,5811.45585361331,54272.8285170576,,60084.2843706709,9.67217287262902,90.327827127371
Vila Vila,Cochabamba,2005,5779.87296196901,54304.411408701,,60084.28437067,9.61960855905682,90.3803914409432
Vila Vila,Cochabamba,2006,5669.94473580323,54414.339634867,,60084.2843706703,9.43665185529109,90.5633481447089
Vila Vila,Cochabamba,2007,6016.85168397824,54067.4326866924,,60084.2843706706,10.0140190517361,89.9859809482639
Vila Vila,Cochabamba,2008,6092.46349548341,53991.8208751882,,60084.2843706716,10.1398619610709,89.8601380389291
Vila Vila,Cochabamba,2009,5764.57814806518,54319.7062226071,,60084.2843706723,9.5941529610344,90.4058470389656
Vila Vila,Cochabamba,2010,5487.78819170534,54596.4961789668,,60084.2843706721,9.13348348771213,90.8665165122879
Vila Vila,Cochabamba,2011,5629.06274208374,54455.2216285876,,60084.2843706714,9.3686107790799,90.6313892209201
Vila Vila,Cochabamba,2012,5481.69394338375,54602.5904272879,,60084.2843706716,9.12334065521379,90.8766593447862
Vila Vila,Cochabamba,2013,5599.52020211791,54484.7641685545,,60084.2843706725,9.31944228140141,90.6805577185986
Vila Vila,Cochabamba,2014,5501.32368016358,54582.9606905091,,60084.2843706726,9.15601098987008,90.8439890101299
Vila Vila,Cochabamba,2015,5733.59969435425,54350.6846763188,,60084.284370673,9.5425946308729,90.4574053691271
Vila Vila,Cochabamba,2016,6009.68804844363,54074.5963222288,,60084.2843706725,10.0020964073877,89.9979035926123
Vila Vila,Cochabamba,2017,6190.81732828371,53893.4670423894,,60084.2843706731,10.3035550695606,89.6964449304394
Vila Vila,Cochabamba,2018,6093.58978374631,53990.6945869256,,60084.2843706719,10.141736474972,89.858263525028
Vila Vila,Cochabamba,2019,5969.42174270629,54114.8626279648,,60084.2843706711,9.93508003836714,90.0649199616329
Vila Vila,Cochabamba,2020,6227.79116576535,53856.4932049065,,60084.2843706718,10.3650916891094,89.6349083108906
Vila Vila,Cochabamba,2021,6252.13755998533,53832.1468106865,,60084.2843706718,10.4056120921981,89.5943879078019
Vila Vila,Cochabamba,2022,6301.78084446409,53782.5035262078,,60084.2843706719,10.4882348362296,89.5117651637704
Vila Vila,Cochabamba,2023,8480.82867099017,51603.4556996802,,60084.2843706703,14.1148867125894,85.8851132874106
Vila Vila,Cochabamba,2024,10291.4184526676,49792.8659180032,,60084.2843706707,17.1283032833976,82.8716967166024
Villa Abecia,Chuquisaca,1985,983.57052920532,69701.8938663512,,70685.4643955565,1.39147494837305,98.608525051627
Villa Abecia,Chuquisaca,1986,729.305871984866,69956.1585235717,,70685.4643955566,1.03176215679034,98.9682378432096
Villa Abecia,Chuquisaca,1987,735.911082141115,69949.5533134156,,70685.4643955568,1.04110666660255,98.9588933333975
Villa Abecia,Chuquisaca,1988,698.707416857913,69986.7569786989,,70685.4643955569,0.988473971038708,99.0115260289613
Villa Abecia,Chuquisaca,1989,671.625585064699,70013.8388104915,,70685.4643955562,0.950160815675312,99.0498391843247
Villa Abecia,Chuquisaca,1990,661.175553704836,70024.2888418515,,70685.4643955563,0.935376968035314,99.0646230319647
Villa Abecia,Chuquisaca,1991,656.495064190676,70028.969331366,,70685.4643955567,0.928755395192598,99.0712446048074
Villa Abecia,Chuquisaca,1992,648.976431817631,70036.4879637391,,70685.4643955567,0.918118650513423,99.0818813494866
Villa Abecia,Chuquisaca,1993,648.646214361576,70036.818181195,,70685.4643955566,0.917651485928911,99.0823485140711
Villa Abecia,Chuquisaca,1994,650.571046405033,70034.8933491515,,70685.4643955565,0.920374580499933,99.0796254195001
Villa Abecia,Chuquisaca,1995,654.250685559086,70031.2137099974,,70685.4643955565,0.925580232306169,99.0744197676938
Villa Abecia,Chuquisaca,1996,666.873904321294,70018.5904912351,,70685.4643955564,0.943438527317953,99.056561472682
Villa Abecia,Chuquisaca,1997,673.391058422856,70012.0733371337,,70685.4643955565,0.952658462643116,99.0473415373569
Villa Abecia,Chuquisaca,1998,680.74460245972,70004.7197930967,,70685.4643955564,0.963061653878749,99.0369383461213
Villa Abecia,Chuquisaca,1999,676.395409783939,70009.0689857727,,70685.4643955567,0.956908772642169,99.0430912273578
Villa Abecia,Chuquisaca,2000,683.083089935305,70002.3813056214,,70685.4643955567,0.96636995424231,99.0336300457577
Villa Abecia,Chuquisaca,2001,687.845770343019,69997.6186252136,,70685.4643955567,0.973107804022941,99.0268921959771
Villa Abecia,Chuquisaca,2002,698.633509814454,69986.8308857421,,70685.4643955565,0.98836941341277,99.0116305865872
Villa Abecia,Chuquisaca,2003,708.917580096437,69976.5468154601,,70685.4643955566,1.00291847292582,98.9970815270742
Villa Abecia,Chuquisaca,2004,704.823526123049,69980.6408694334,,70685.4643955564,0.997126541008277,99.0028734589917
Villa Abecia,Chuquisaca,2005,696.963819323733,69988.5005762327,,70685.4643955564,0.986007272193217,99.0139927278068
Villa Abecia,Chuquisaca,2006,681.078593127445,70004.385802429,,70685.4643955564,0.963534156493793,99.0364658435062
Villa Abecia,Chuquisaca,2007,670.544260577396,70014.9201349788,,70685.4643955562,0.948631046441214,99.0513689535588
Villa Abecia,Chuquisaca,2008,678.90030819092,70006.5640873652,,70685.4643955561,0.960452497548564,99.0395475024514
Villa Abecia,Chuquisaca,2009,675.057596893313,70010.406798663,,70685.4643955563,0.955016144642818,99.0449838553572
Villa Abecia,Chuquisaca,2010,672.631451190188,70012.8329443661,,70685.4643955562,0.951583832605441,99.0484161673946
Villa Abecia,Chuquisaca,2011,685.255747619631,70000.2086479368,,70685.4643955564,0.969443652212476,99.0305563477875
Villa Abecia,Chuquisaca,2012,672.885745733646,70012.5786498229,,70685.4643955566,0.951943587677618,99.0480564123224
Villa Abecia,Chuquisaca,2013,659.674372418216,70025.7900231381,,70685.4643955563,0.933253219822784,99.0667467801772
Villa Abecia,Chuquisaca,2014,649.642598229984,70035.8217973259,,70685.4643955559,0.919061088139116,99.0809389118609
Villa Abecia,Chuquisaca,2015,648.052349127201,70037.4120464287,,70685.464395556,0.916811334082349,99.0831886659176
Villa Abecia,Chuquisaca,2016,650.310308129886,70035.1540874262,,70685.4643955561,0.920005709364443,99.0799942906356
Villa Abecia,Chuquisaca,2017,658.589225836185,70026.8751697201,,70685.4643955563,0.931718043402411,99.0682819565976
Villa Abecia,Chuquisaca,2018,668.708921179202,70016.7554743768,,70685.464395556,0.946034558727811,99.0539654412722
Villa Abecia,Chuquisaca,2019,705.919678454593,69979.5447171017,,70685.4643955563,0.998677287460774,99.0013227125392
Villa Abecia,Chuquisaca,2020,706.421580035403,69979.0428155211,,70685.4643955565,0.99938733666976,99.0006126633303
Villa Abecia,Chuquisaca,2021,712.691266461184,69972.7731290957,,70685.4643955569,1.00825717501544,98.9917428249846
Villa Abecia,Chuquisaca,2022,715.032528735354,69970.4318668214,,70685.4643955568,1.01156940093655,98.9884305990635
Villa Abecia,Chuquisaca,2023,714.614759307865,69970.8496362488,,70685.4643955567,1.01097837500065,98.9890216249993
Villa Abecia,Chuquisaca,2024,1162.08155109253,69523.3828444647,,70685.4643955572,1.64401770721841,98.3559822927816
Villa Alcalá,Chuquisaca,1985,1021.80661589966,30264.1026921089,,31285.9093080086,3.26602818489312,96.7339718151069
